App,Category,Installs_category,Rating,Mean_App_Sentiment,Reviews,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
GLASS GO Launcher EX Theme,PERSONALIZATION,High,,,18280,6.0,Free,0.0,Everyone,Personalization,2015-01-08,1.6 and up
Free Cam Girls - Live Webcam,DATING,Low,,,35,16.0,Free,0.0,Mature 17+,Dating,2018-07-16,4.0.3 and up
EY EMEIA Diversity & Inclusion,BUSINESS,Low,,,4,12.0,Free,0.0,Everyone,Business,2016-11-25,4.4 and up
EU GDPR RiskCalc,BUSINESS,Low,,,1,13.0,Free,0.0,Everyone,Business,2017-10-03,4.2 and up
CB Bank Mobile Banking,FINANCE,More than moderate,,,1308,3.7,Free,0.0,Everyone,Finance,2015-06-08,2.2 and up
Beauty Makeup – Photo Makeover,PHOTOGRAPHY,High,,,21730,19.0,Free,0.0,Everyone,Photography,2018-05-23,4.0 and up
A/C REFRIGERANT CAPACITY,BUSINESS,Moderate,,,84,2.1,Free,0.0,Everyone,Business,2014-10-28,4.1 and up
Oral-B App,HEALTH_AND_FITNESS,High,,,14210,96.0,Free,0.0,Everyone,Health & Fitness,2018-07-19,5.0 and up
DX Gashacon Sword for Ex-Aid Henshin,FAMILY,Low,,,17,42.0,Free,0.0,Everyone,Simulation,2018-07-14,4.1 and up
Gold Butterfly Keyboard Theme,HOUSE_AND_HOME,High,2.3994685597966847,0.24946855979668478,10054,9.1,Free,0.0,Everyone,House & Home,2018-07-12,4.0.3 and up
Ever After High™ Charmed Style,FAMILY,High,,,44062,54.0,Free,0.0,Everyone,Casual;Pretend Play,2016-12-30,4.0.3 and up
FlexRelease CX,BUSINESS,Low,,,4,2.0,Free,0.0,Everyone,Business,2016-07-25,2.3.3 and up
BayPort CU Mobile Banking,FINANCE,Moderate,,,2374,16.0,Free,0.0,Everyone,Finance,2018-07-31,5.0 and up
CD Padel Mora,SPORTS,Low,,,1,7.2,Free,0.0,Everyone,Sports,2018-06-14,4.0 and up
AR Sport Cars,FAMILY,Moderate,,,284,70.0,Free,0.0,Everyone,Simulation,2017-06-10,4.1 and up
Theme For Techno Camon CX,PERSONALIZATION,Moderate,,,42,10.0,Free,0.0,Everyone,Personalization,2017-05-10,4.0 and up
Best Park in the Universe,GAME,Moderate,,,3904,5.5,Paid,2.99,Everyone 10+,Action,2014-09-10,4.0 and up
DIY Garden Ideas,LIFESTYLE,High,2.3065122549019605,0.2565122549019608,3309,13.0,Free,0.0,Everyone,Lifestyle,2018-08-05,4.0 and up
Luxury Car Simulator,FAMILY,High,,,35989,46.0,Free,0.0,Everyone,Simulation,2015-08-07,2.3.3 and up
High Blood Pressure Symptoms,MEDICAL,More than moderate,2.2391318506006006,0.2391318506006006,531,2.3,Free,0.0,Everyone,Medical,2015-01-18,3.0 and up
Real Estate by Movoto,LIFESTYLE,More than moderate,,,3114,13.0,Free,0.0,Everyone,Lifestyle,2018-02-20,4.0.3 and up
AJ Rafael Music Lyrics,FAMILY,Low,,,0,8.4,Free,0.0,Everyone 10+,Entertainment,2018-01-03,4.0.3 and up
HondaLink EV,TOOLS,Moderate,,,44,41.0,Free,0.0,Everyone,Tools,2018-06-20,2.3 and up
Newegg Mobile,SHOPPING,High,,,35497,16.0,Free,0.0,Everyone,Shopping,2018-07-11,4.4 and up
Makeup Photo Editor: Makeup Camera & Makeup Editor,PHOTOGRAPHY,High,,,10525,25.0,Free,0.0,Everyone,Photography,2018-07-27,4.0 and up
HuffPost - News,NEWS_AND_MAGAZINES,High,,,78154,12.0,Free,0.0,Everyone 10+,News & Magazines,2018-08-03,4.4 and up
Victoria EC,TOOLS,Low,,,5,3.8,Free,0.0,Everyone,Tools,2018-03-30,2.3.3 and up
PhotoFrame for Synology DS,PHOTOGRAPHY,Very low,,,1,2.6,Paid,4.99,Everyone,Photography,2017-02-02,4.0 and up
BN Pro ArialXL-b HD Text,LIBRARIES_AND_DEMO,Low,,,24,0.47,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6 and up
HTC Transfer Tool,TOOLS,Very High,,,40907,2.6,Free,0.0,Everyone,Tools,2017-07-27,2.2 and up
Soul Mate,DATING,Very low,,,0,4.4,Free,0.0,Mature 17+,Dating,2018-07-19,4.0.3 and up
EF Mentor: Words,FAMILY,More than moderate,,,403,39.0,Free,0.0,Teen,Education,2018-07-30,4.1 and up
"End Anxiety Pro - Stress, Panic Attack Help",MEDICAL,Low,,,33,53.0,Paid,3.99,Everyone,Medical,2018-05-08,4.2 and up
CL Pebble Apps,LIFESTYLE,Moderate,,,67,0.49,Free,0.0,Everyone,Lifestyle,2015-12-23,4.0 and up
"Prism Pay Bills, Track Money, Personal Finance",FINANCE,High,,,16961,32.0,Free,0.0,Everyone,Finance,2018-08-04,4.1 and up
Redbox,ENTERTAINMENT,Very High,,,115033,30.0,Free,0.0,Everyone,Entertainment,2018-07-02,5.0 and up
DV KING,PHOTOGRAPHY,Low,,,2,9.3,Free,0.0,Everyone,Photography,2017-09-19,2.2 and up
Tropical Financial CU,FINANCE,Moderate,,,1231,14.0,Free,0.0,Everyone,Finance,2018-06-12,5.0 and up
Banjo,SOCIAL,High,2.2620793783080644,0.16207937830806418,58341,9.3,Free,0.0,Everyone,Social,2015-07-25,2.3 and up
Röhrich Werner Soundboard,COMICS,High,,,2249,32.0,Free,0.0,Everyone,Comics,2017-11-16,4.0.3 and up
Extreme Rally Championship,AUTO_AND_VEHICLES,More than moderate,,,129,54.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-26,4.1 and up
Triceratops - Dino Robot,FAMILY,High,,,3032,30.0,Free,0.0,Everyone,Casual,2017-12-18,4.0 and up
Medical ID - In Case of Emergency (ICE),MEDICAL,Moderate,,,717,5.4,Paid,5.99,Everyone,Medical,2018-05-31,5.0 and up
Casper Ssinema,VIDEO_PLAYERS,Moderate,,,1261,2.5,Free,0.0,Everyone,Video Players & Editors,2014-10-30,2.3 and up
O Launcher 8.0 for Android™ O Oreo Launcher,TOOLS,High,,,11393,8.7,Free,0.0,Everyone,Tools,2018-07-27,4.4 and up
Geometry Dash SubZero,GAME,Very High,,,260527,49.0,Free,0.0,Everyone,Arcade,2017-12-21,4.0 and up
EF Financial Control Free,FINANCE,Moderate,,,58,3.7,Free,0.0,Everyone,Finance,2018-05-06,4.0.3 and up
DP and Status,FAMILY,More than moderate,,,623,3.0,Free,0.0,Everyone,Entertainment,2017-08-11,3.0 and up
Baba Yaad Hai?(BK's),FAMILY,Moderate,,,160,13.0,Free,0.0,Everyone,Entertainment,2017-03-05,2.3 and up
Evolve CP Calc. for PokemonGo,TOOLS,Moderate,,,116,3.3,Free,0.0,Everyone,Tools,2016-12-18,4.4 and up
Reksio cz. 1,BOOKS_AND_REFERENCE,Very low,,,0,8.6,Paid,0.99,Everyone,Books & Reference,2015-03-30,4.0.3 and up
Soccer FC,SPORTS,High,,,6289,33.0,Free,0.0,Everyone,Sports,2016-07-21,2.3 and up
Periscope - Live Video,SOCIAL,Very High,,,479939,15.0,Free,0.0,Mature 17+,Social,2018-07-09,4.4 and up
Roman Clock AW-7,TOOLS,Moderate,,,52,3.0,Free,0.0,Everyone,Tools,2018-03-17,4.3 and up
Snake VS Block,GAME,Top Notch,,,422244,32.0,Free,0.0,Teen,Arcade,2018-04-23,4.1 and up
Alarm.fo – choose your info,SOCIAL,Low,,,19,3.1,Free,0.0,Everyone,Social,2018-05-29,4.1 and up
Moven - Smart Finances,FINANCE,More than moderate,,,861,17.0,Free,0.0,Everyone,Finance,2018-05-29,4.4 and up
Angry Birds Match,FAMILY,Very High,,,227401,91.0,Free,0.0,Everyone,Puzzle,2018-07-19,5.0 and up
Hi-Smart AC,TOOLS,Low,,,32,9.4,Free,0.0,Everyone,Tools,2018-04-03,4.4 and up
SarashpazPapion (Cooking with Chef Bowls),FOOD_AND_DRINK,More than moderate,,,1250,13.0,Free,0.0,Everyone,Food & Drink,2018-07-28,4.1 and up
Merck CE,BUSINESS,Low,,,2,25.0,Free,0.0,Everyone,Business,2017-02-13,4.1 and up
Meritrust CU Mobile Banking,FINANCE,More than moderate,,,3661,14.0,Free,0.0,Everyone,Finance,2018-06-12,5.0 and up
"FastMeet: Chat, Dating, Love",DATING,High,2.306720707070707,0.2067207070707071,22545,5.9,Free,0.0,Mature 17+,Dating,2018-07-27,4.0.3 and up
The Walking Zombie: Dead City,GAME,High,,,58575,96.0,Free,0.0,Teen,Action,2018-02-21,4.1 and up
One Launcher,PERSONALIZATION,High,,,26601,5.4,Free,0.0,Everyone,Personalization,2018-07-16,2.3.3 and up
Ag PhD Deficiencies,BOOKS_AND_REFERENCE,Moderate,,,20,9.7,Free,0.0,Everyone,Books & Reference,2016-06-21,4.0.3 and up
CT - DTC Lookup,TOOLS,Moderate,,,41,0.96,Free,0.0,Everyone,Tools,2013-07-26,3.0 and up
InfantRisk Center HCP,MEDICAL,Low,,,41,14.0,Paid,9.99,Everyone,Medical,2015-05-06,2.3.3 and up
Chest Tracker for Clash Royale,TOOLS,Very High,,,77717,14.0,Free,0.0,Everyone,Tools,2016-12-29,4.1 and up
Permit Test FL Florida DHSMV,FAMILY,Moderate,,,246,11.0,Free,0.0,Everyone,Education,2017-10-12,4.1 and up
Corporate B.S. Generator,BUSINESS,Very low,,,0,6.9,Free,0.0,Everyone,Business,2017-11-20,3.0 and up
World History Quick e-Book,FAMILY,More than moderate,,,1657,4.9,Free,0.0,Everyone,Education;Education,2018-07-17,4.1 and up
DW Spectrum™ IPVMS Mobile,BUSINESS,Moderate,,,44,30.0,Free,0.0,Everyone,Business,2018-06-19,4.1 and up
Sya9a Maroc - FR,FAMILY,Moderate,,,38,53.0,Free,0.0,Everyone,Education,2017-07-25,4.1 and up
TNEB Quick Pay Easy,FINANCE,Moderate,,,28,1.4,Free,0.0,Teen,Finance,2018-01-29,3.0 and up
HTC Sense Input-LV,TOOLS,More than moderate,,,59,2.3,Free,0.0,Everyone,Tools,2014-04-22,4.1 and up
Barcelona Live 2018—Goals & News for Barca FC Fans,SPORTS,Moderate,,,342,38.0,Free,0.0,Everyone,Sports,2018-08-06,4.2 and up
EY Digi India Personal Tax,BUSINESS,Low,,,2,1.7,Free,0.0,Everyone,Business,2018-05-24,4.0.3 and up
U-48 Submarine Commander Free,GAME,High,,,4575,3.8,Free,0.0,Everyone,Arcade,2017-10-07,4.0.3 and up
English Audio Books - Librivox,FAMILY,High,,,10773,10.0,Free,0.0,Everyone,Education,2017-11-29,4.1 and up
CJ DVD Rentals,COMMUNICATION,Low,,,5,13.0,Free,0.0,Everyone,Communication,2017-10-06,4.1 and up
Family Dollar,SHOPPING,High,2.3136625502473716,0.16366255024737167,2588,21.0,Free,0.0,Everyone,Shopping,2018-07-23,4.1 and up
GO CP Evolution Calculator,FAMILY,Low,,,5,2.4,Free,0.0,Everyone,Entertainment,2017-01-29,4.0.3 and up
ClanManagerTT2,FAMILY,Low,,,55,3.3,Free,0.0,Everyone,Casual,2018-07-24,4.4 and up
Video.Guru - Video Maker,VIDEO_PLAYERS,High,,,36969,27.0,Free,0.0,Everyone,Video Players & Editors,2018-08-06,4.3 and up
Puzzle Alarm Clock ⏰,TOOLS,High,,,32111,5.3,Free,0.0,Everyone,Tools,2018-08-03,4.4 and up
Endless Ducker,GAME,High,,,8193,41.0,Free,0.0,Everyone,Arcade,2016-09-16,4.0.3 and up
CD CHOICE TUBE,FAMILY,Low,,,10,5.8,Free,0.0,Everyone,Entertainment,2017-07-23,4.1 and up
Wrestling Revolution 3D,SPORTS,Top Notch,,,989344,51.0,Free,0.0,Teen,Sports,2018-07-23,4.0 and up
Fast Download Manager,TOOLS,High,,,18478,1.7,Free,0.0,Everyone,Tools,2018-08-04,2.3 and up
Detect-O-Gromit (D.O.G 2),FAMILY,Moderate,,,45,47.0,Paid,2.49,Everyone,Entertainment,2018-07-16,5.0 and up
Amleen Ey,SOCIAL,Very low,,,0,19.0,Free,0.0,Everyone,Social,2017-07-24,4.1 and up
Financial Calculator Pro EF,FINANCE,More than moderate,,,634,2.0,Free,0.0,Everyone,Finance,2013-10-04,2.1 and up
OSRAM BT Control,TOOLS,Low,,,2,42.0,Free,0.0,Everyone,Tools,2017-12-15,4.4 and up
"Digital Clock : Simple, Tiny, Ad-free Desk Clock.",LIFESTYLE,More than moderate,,,317,0.07,Free,0.0,Everyone,Lifestyle,2016-12-21,2.3 and up
KudaGo - things to do in NY,EVENTS,More than moderate,,,4298,4.4,Free,0.0,Everyone,Events,2017-04-27,4.0 and up
Tools & Mi Band,HEALTH_AND_FITNESS,More than moderate,,,15753,13.0,Paid,3.49,Everyone,Health & Fitness,2018-07-26,4.3 and up
Buzz Launcher-Smart&Free Theme,PERSONALIZATION,Very High,2.375927966956985,0.17592796695698482,251616,13.0,Free,0.0,Everyone,Personalization,2017-11-13,4.0.3 and up
Hypertension High blood pressure,MEDICAL,More than moderate,,,292,2.7,Free,0.0,Everyone,Medical,2018-04-16,4.0.3 and up
love,PHOTOGRAPHY,High,,,42677,22.0,Free,0.0,Everyone,Photography,2018-06-15,4.0.3 and up
Dungeon Rush,FAMILY,High,,,28633,81.0,Free,0.0,Everyone 10+,Role Playing,2016-12-23,2.3 and up
Ei Electronics AudioLINK,TOOLS,Moderate,,,59,1.8,Free,0.0,Everyone,Tools,2017-10-19,4.0 and up
HD Mickey Minnie Wallpapers,ART_AND_DESIGN,More than moderate,,,118,23.0,Free,0.0,Everyone,Art & Design,2018-07-07,4.1 and up
CK SKILLZ,HEALTH_AND_FITNESS,Low,,,0,8.6,Free,0.0,Everyone,Health & Fitness,2018-05-15,4.1 and up
AP Biology Study Guide + Quiz,FAMILY,Moderate,,,105,9.0,Free,0.0,Everyone,Education,2016-03-22,4.1 and up
Deck Advisor for CR,TOOLS,Very High,,,37975,23.0,Free,0.0,Everyone,Tools,2017-02-02,4.1 and up
ES App Locker,TOOLS,High,,,32207,3.4,Free,0.0,Everyone,Tools,2017-08-16,2.1 and up
Top Puzzles Volvo FH Trucks,FAMILY,Low,,,4,8.1,Free,0.0,Teen,Puzzle,2016-11-20,4.0 and up
Ankle Surgery ER Emergency,FAMILY,High,,,10449,29.0,Free,0.0,Teen,Educational,2016-12-02,2.3 and up
dk,FAMILY,Very low,,,5,1.5,Free,0.0,Everyone,Education,2017-09-18,2.3 and up
"AY Recorder - Screen Recorder, Live, Video Editor",TOOLS,Low,,,12,3.8,Free,0.0,Everyone,Tools,2017-05-15,5.0 and up
AO Surgery Reference,MEDICAL,More than moderate,,,2570,3.8,Free,0.0,Everyone,Medical,2017-05-10,4.0 and up
"The FN ""Baby"" pistol explained",BOOKS_AND_REFERENCE,Very low,,,1,8.8,Paid,5.99,Everyone,Books & Reference,2015-09-06,1.6 and up
Car Driving Theory Test BC,FAMILY,Very low,,,0,2.2,Paid,1.49,Everyone,Education,2012-04-09,2.1 and up
H Pack,LIFESTYLE,High,2.258354482323232,0.10835448232323232,9412,1.7,Free,0.0,Everyone,Lifestyle,2016-12-17,4.0.3 and up
f'east,LIFESTYLE,Moderate,,,38,4.8,Free,0.0,Everyone,Lifestyle,2018-04-17,4.0 and up
OB-GYN USMLE Stp2 CK 300 Q & A,MEDICAL,Moderate,,,34,4.9,Free,0.0,Everyone,Medical,2015-05-16,2.0 and up
Water Surfer Racing In Moto,GAME,High,,,2233,36.0,Free,0.0,Everyone,Racing,2018-02-28,2.3 and up
PPS Online,PARENTING,Moderate,,,37,16.0,Free,0.0,Everyone,Parenting,2018-07-09,4.0.3 and up
LG BT Reader Plus,TOOLS,High,,,2992,0.57,Free,0.0,Everyone,Tools,2016-02-25,4.1 and up
FIFA 16 Soccer,SPORTS,Very High,,,820577,30.0,Free,0.0,Everyone,Sports,2017-01-25,4.4 and up
CPlus for Craigslist - Officially Licensed,LIFESTYLE,High,,,8096,16.0,Free,0.0,Mature 17+,Lifestyle,2018-08-03,4.1 and up
FREE Stock Market Trading Tips,FINANCE,More than moderate,,,714,3.6,Free,0.0,Everyone,Finance,2017-06-07,2.3.3 and up
DB Ultra Saiyan Battle,GAME,Low,,,33,44.0,Free,0.0,Everyone 10+,Action,2018-07-25,2.3 and up
Real Estate sale & rent Trovit,HOUSE_AND_HOME,Very High,,,65913,7.7,Free,0.0,Everyone,House & Home,2018-07-16,4.0.3 and up
Current debit card and app made for teens,FINANCE,More than moderate,2.34261524950021,0.19261524950021044,685,21.0,Free,0.0,Everyone,Finance,2018-08-03,4.4 and up
Marcus Theatres,ENTERTAINMENT,More than moderate,,,2639,8.5,Free,0.0,Everyone,Entertainment,2018-02-07,6.0 and up
The first year of a baby's life,PARENTING,More than moderate,,,7505,9.1,Free,0.0,Everyone,Parenting,2017-01-07,2.3 and up
RMEduS - 음성인식을 활용한 R 프로그래밍 실습 시스템,FAMILY,Very low,,,4,64.0,Free,0.0,Everyone,Education,2018-07-17,4.4 and up
Profile w/o crop for Telegram,PHOTOGRAPHY,Moderate,,,348,1.5,Free,0.0,Everyone,Photography,2014-04-11,2.3.3 and up
"Calculator - free calculator, multi calculator app",TOOLS,Very High,2.319583333333333,0.019583333333333338,25592,7.5,Free,0.0,Everyone,Tools,2018-07-31,4.2 and up
Ag Trucking Mobile App,PRODUCTIVITY,Low,,,0,43.0,Free,0.0,Everyone,Productivity,2017-05-17,4.0.3 and up
British Columbia Transit Info,MAPS_AND_NAVIGATION,Low,,,0,5.0,Free,0.0,Everyone 10+,Maps & Navigation,2016-02-19,2.2 and up
Pink Guy - Ey B0ss,FAMILY,Low,,,13,1.2,Free,0.0,Everyone,Entertainment,2016-05-04,4.0.3 and up
CARDI B WALLPAPERS,PERSONALIZATION,Low,,,8,4.5,Free,0.0,Everyone,Personalization,2018-05-21,4.0.3 and up
Stickman Legends: Shadow Wars,GAME,High,,,38419,100.0,Paid,0.99,Everyone 10+,Action,2018-08-03,4.1 and up
Bacterial Vaginosis Treatment,MEDICAL,Low,,,0,3.4,Free,0.0,Everyone,Medical,2018-06-25,4.0 and up
FH CODE,TOOLS,Low,,,13,3.6,Free,0.0,Everyone,Tools,2018-02-26,2.1 and up
Q Avatar Pro,FAMILY,Low,,,4,3.6,Paid,1.49,Teen,Entertainment,2017-03-04,2.3 and up
EC Security,LIFESTYLE,Low,,,13,28.0,Free,0.0,Everyone,Lifestyle,2017-05-09,2.3.3 and up
CE Map - Interactive Conan Exiles Map,MAPS_AND_NAVIGATION,Low,,,62,1.6,Paid,0.99,Everyone,Maps & Navigation,2018-06-30,4.0 and up
DT CLOTHINGS,SHOPPING,Very low,,,1,7.9,Free,0.0,Everyone,Shopping,2018-07-25,4.1 and up
FG Wallet,FINANCE,Low,,,9,12.0,Free,0.0,Everyone,Finance,2018-06-06,6.0 and up
Mediabox CY,FAMILY,Very low,,,0,12.0,Free,0.0,Everyone,Entertainment,2017-12-31,4.1 and up
D.W Bien Être,HEALTH_AND_FITNESS,Very low,,,0,40.0,Free,0.0,Everyone,Health & Fitness,2016-04-06,2.3 and up
Stickers for Facebook,SOCIAL,High,,,11066,10.0,Free,0.0,Everyone,Social,2018-03-13,4.4 and up
"Chat Mexico: meet people, flirt and friendship",DATING,Moderate,,,8,9.3,Free,0.0,Mature 17+,Dating,2018-07-02,4.0.3 and up
ASRA Coags,MEDICAL,Low,,,15,5.8,Paid,3.99,Everyone,Medical,2018-08-01,4.1 and up
Ako ay may lobo Pinoy Kid Song Offline,FAMILY,Very low,,,0,9.7,Free,0.0,Mature 17+,Entertainment,2018-07-30,2.3 and up
Learn Top 300 English Words,FAMILY,High,,,61600,3.4,Free,0.0,Everyone,Education,2018-02-24,2.3 and up
HauteLook,SHOPPING,High,2.2001354016354013,0.15013540163540162,7193,7.3,Free,0.0,Everyone,Shopping,2018-07-13,4.4 and up
AnatomyMapp,MEDICAL,Moderate,,,80,48.0,Paid,14.99,Everyone,Medical,2013-11-05,3.0 and up
BN Pro Solid Battery-White,LIBRARIES_AND_DEMO,Low,,,7,0.19,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6 and up
Methods of teeth whitening,BEAUTY,More than moderate,,,257,4.6,Free,0.0,Everyone,Beauty,2017-08-07,4.0.3 and up
AE Jewels 2: Island Adventures,GAME,Moderate,,,652,30.0,Free,0.0,Everyone,Action,2016-02-24,2.3 and up
DZ Popup Video Player,VIDEO_PLAYERS,Moderate,,,83,4.5,Free,0.0,Everyone,Video Players & Editors,2018-05-16,4.1 and up
Lock Screen,TOOLS,High,,,41137,4.6,Free,0.0,Everyone,Tools,2017-11-15,3.2 and up
Guns Royale - Multiplayer Blocky Battle Royale,GAME,More than moderate,,,19070,90.0,Free,0.0,Everyone 10+,Action,2018-08-04,Varies with device
Shop 'n Save,SHOPPING,More than moderate,,,620,40.0,Free,0.0,Everyone,Shopping,2018-03-13,4.1 and up
FJ 4x4 Cruiser Snow Driving,FAMILY,High,,,1619,43.0,Free,0.0,Everyone,Simulation,2018-06-04,4.0 and up
BQ-መጽሐፍ ቅዱሳዊ ጥያቄዎች,GAME,Moderate,,,191,7.2,Free,0.0,Everyone,Trivia,2018-07-31,4.1 and up
Wuwu & Co.,FAMILY,Low,,,9,77.0,Paid,2.99,Everyone,Books & Reference;Creativity,2017-03-22,4.1 and up
X-Plane to GPS,TOOLS,Moderate,,,161,1.2,Paid,0.99,Everyone,Tools,2018-03-04,4.4 and up
EZ Video Download for Facebook,SOCIAL,High,,,34079,1.3,Free,0.0,Teen,Social,2017-03-14,4.0.3 and up
BC Hospital Wait Times,MEDICAL,Low,,,8,1.2,Free,0.0,Everyone,Medical,2016-01-19,4.1 and up
Slendrina X,GAME,High,,,12736,56.0,Free,0.0,Teen,Arcade,2017-12-18,4.0 and up
"FD Calculator (EMI, SIP, RD & Loan Eligilibility)",FINANCE,Low,,,104,2.3,Free,0.0,Everyone,Finance,2018-08-07,4.1 and up
BJ - Confidential,COMMUNICATION,Very low,,,0,3.2,Free,0.0,Teen,Communication,2018-04-23,4.1 and up
DIRECTV Remote App,FAMILY,High,,,480,19.0,Free,0.0,Everyone,Entertainment,2017-08-31,6.0 and up
AI Benchmark,TOOLS,Moderate,,,97,99.0,Free,0.0,Everyone,Tools,2018-06-29,4.1 and up
DX Alerts,LIFESTYLE,Low,,,22,23.0,Free,0.0,Everyone,Lifestyle,2016-07-19,4.0.3 and up
Ultimate Control BT,BUSINESS,Low,,,14,4.3,Free,0.0,Everyone,Business,2018-06-06,4.4 and up
EY Conferences,BUSINESS,Low,,,1,30.0,Free,0.0,Everyone,Business,2018-05-16,5.0 and up
BR Series,VIDEO_PLAYERS,More than moderate,,,1016,13.0,Free,0.0,Teen,Video Players & Editors,2018-05-28,4.1 and up
Tattoo Name On My Photo Editor,ART_AND_DESIGN,Very High,,,44829,20.0,Free,0.0,Teen,Art & Design,2018-04-02,4.1 and up
Honkai Impact 3rd,GAME,High,2.485154322256623,0.13515432225662272,59017,82.0,Free,0.0,Teen,Action,2018-07-03,4.3 and up
Learn C Programming (Examples) (OFFLINE),FAMILY,Moderate,,,43,3.7,Free,0.0,Everyone,Education,2017-12-16,4.1 and up
I AM C.T.,HEALTH_AND_FITNESS,Low,,,28,20.0,Free,0.0,Mature 17+,Health & Fitness,2017-04-27,4.0.3 and up
OFF-ROAD SIMULATOR 4x4 : REAL,FAMILY,Moderate,,,109,25.0,Free,0.0,Everyone,Simulation,2017-04-15,2.3 and up
EO.TRADE - Coin sale,FINANCE,Moderate,,,95,1.5,Free,0.0,Everyone,Finance,2018-06-05,4.0.3 and up
The Vietnam Story - Fun Stories,COMICS,Moderate,,,438,3.4,Free,0.0,Everyone,Comics,2017-12-27,2.3 and up
T Uploader,FAMILY,Moderate,,,75,2.2,Free,0.0,Everyone,Education,2017-11-24,4.0 and up
EU Flags Live Wallpaper,PERSONALIZATION,Moderate,,,444,12.0,Paid,0.99,Everyone,Personalization,2013-11-18,2.1 and up
Bacterial Vaginosis Symptoms & Treatment,MEDICAL,Low,,,0,8.7,Free,0.0,Everyone,Medical,2018-01-18,4.0.3 and up
X Home Bar - Home Bar Gesture Pro,TOOLS,Moderate,,,88,2.0,Paid,1.99,Everyone,Tools,2018-07-02,4.3 and up
ES Audio Player ( Shortcut ),VIDEO_PLAYERS,More than moderate,,,1236,0.03,Free,0.0,Everyone,Video Players & Editors,2013-07-17,2.2 and up
Economic Times : Market News Go Edition,NEWS_AND_MAGAZINES,Moderate,,,39,4.2,Free,0.0,Everyone,News & Magazines,2018-04-18,4.1 and up
NBC Sports Gold,SPORTS,More than moderate,,,3017,24.0,Free,0.0,Everyone,Sports,2018-07-02,4.1 and up
FC Bayern Munich,SPORTS,High,,,37140,71.0,Free,0.0,Everyone,Sports,2018-08-01,4.1 and up
Sweden Newspapers,NEWS_AND_MAGAZINES,no,,,0,2.1,Free,0.0,Everyone,News & Magazines,2018-07-07,4.4 and up
Five Nights at Freddy's: SL,GAME,More than moderate,,,16162,99.0,Paid,2.99,Teen,Action,2017-04-06,2.3 and up
CF.lumen,TOOLS,More than moderate,,,4901,1.9,Free,0.0,Everyone,Tools,2017-02-09,5.0 and up
Mobills: Budget Planner,FINANCE,High,,,161440,16.0,Free,0.0,Everyone,Finance,2018-08-03,4.0.3 and up
The List,NEWS_AND_MAGAZINES,Moderate,,,66,12.0,Free,0.0,Everyone,News & Magazines,2017-06-01,4.1 and up
Azulones Getafe CF Fans,SPORTS,Low,,,4,7.8,Free,0.0,Teen,Sports,2017-03-25,2.3.3 and up
Lottery Results: Florida,FAMILY,More than moderate,,,582,3.2,Free,0.0,Teen,Entertainment,2018-01-22,4.0 and up
Soccer Manager 2018,SPORTS,High,,,63779,95.0,Free,0.0,Everyone,Sports,2018-07-16,5.0 and up
P-Home for KLWP,PERSONALIZATION,Low,,,4,12.0,Paid,0.99,Everyone,Personalization,2018-05-15,5.0 and up
MAIN,TRAVEL_AND_LOCAL,High,,,7081,51.0,Free,0.0,Everyone,Travel & Local,2018-08-06,4.4 and up
PAC-MAN Pop,FAMILY,Very High,,,24877,54.0,Free,0.0,Everyone,Puzzle;Action & Adventure,2018-06-20,4.1 and up
Dress Up RagazzA13 DX,FAMILY,Low,,,13,42.0,Paid,0.99,Everyone,Simulation,2016-09-16,4.0.3 and up
DH News,NEWS_AND_MAGAZINES,Moderate,,,81,6.7,Free,0.0,Mature 17+,News & Magazines,2017-11-27,4.0.3 and up
"BT Dating -Find your match, help cupid, be social",SOCIAL,More than moderate,,,158,26.0,Free,0.0,Mature 17+,Social,2018-07-19,4.1 and up
Offroad Oil Tanker Driver Transport Truck 2019,AUTO_AND_VEHICLES,More than moderate,,,542,33.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-31,4.1 and up
BA Status,TRAVEL_AND_LOCAL,Low,,,0,5.1,Free,0.0,Everyone,Travel & Local,2016-08-13,4.0.3 and up
B&H Kids AR,BOOKS_AND_REFERENCE,Moderate,,,286,18.0,Free,0.0,Everyone,Books & Reference,2017-09-29,4.0 and up
BS Meter (Ad Supported),FAMILY,Low,,,14,0.58,Free,0.0,Teen,Entertainment,2013-08-14,2.2 and up
ClassDojo,EDUCATION,Very High,,,148550,59.0,Free,0.0,Everyone,Education;Education,2018-08-03,4.1 and up
Kiddopia - Preschool Learning Games,FAMILY,Moderate,,,64,81.0,Free,0.0,Everyone,Educational;Education,2018-07-18,5.0 and up
Cube Z (Pixel Zombies),GAME,High,,,41444,56.0,Free,0.0,Teen,Action,2016-07-31,4.0.3 and up
¡Ay Caramba!,FAMILY,Very low,,,0,0.54,Paid,1.99,Everyone,Education,2014-06-13,3.0 and up
foodpanda - Local Food Delivery,FOOD_AND_DRINK,Very High,,,292969,16.0,Free,0.0,Everyone,Food & Drink,2018-07-30,4.2 and up
