App,Category,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
Fitbit Coach,HEALTH_AND_FITNESS,60.0,Free,0.0,Everyone,Health & Fitness,2018-07-16,4.4
Job'Of - Emploi au Cameroun,BUSINESS,9.8,Free,0.0,Everyone,Business,2018-07-05,4.0
CS Interview FAQs,FAMILY,1.1,Free,0.0,Everyone,Education,2013-02-11,2.2
ASRA Coags,MEDICAL,5.8,Paid,3.99,Everyone,Medical,2018-08-01,4.1
DT Freight,PRODUCTIVITY,54.0,Free,0.0,Everyone,Productivity,2017-11-29,3.0
MedStar eVisit,MEDICAL,40.0,Free,0.0,Everyone,Medical,2018-04-10,3.0
Parallel Space - Multiple accounts & Two face,PERSONALIZATION,7.4,Free,0.0,Everyone,Personalization,2018-08-03,3.0
Ek Kahani Aisi Bhi Season 3 - The Horror Story,FAMILY,5.8,Free,0.0,Teen,Entertainment,2018-07-21,5.0
Familial Hypercholesterolaemia,MEDICAL,34.0,Free,0.0,Everyone,Medical,2018-07-05,4.1
Zap-Map: EV charging points UK,MAPS_AND_NAVIGATION,9.8,Free,0.0,Everyone,Maps & Navigation,2018-07-06,4.1
English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,18.0,Free,0.0,Everyone,Education,2017-12-29,4.0
EUROBANK CY,FINANCE,15.0,Free,0.0,Everyone,Finance,2018-06-12,4.3
my4D,EVENTS,8.7,Free,0.0,Everyone,Events,2018-07-12,4.2
DW - Breaking World News,NEWS_AND_MAGAZINES,17.0,Free,0.0,Everyone 10+,News & Magazines,2018-08-06,4.2
Artificial intelligence,FAMILY,1.8,Free,0.0,Everyone,Entertainment,2018-03-05,4.1
Autoroute.EU,BUSINESS,2.7,Free,0.0,Everyone,Business,2016-07-19,3.0
House party - live chat,DATING,9.2,Free,0.0,Mature 17+,Dating,2018-07-31,3.0
GT-R R35 Drift Simulator,FAMILY,62.0,Free,0.0,Everyone,Simulation,2017-10-31,2.3
JOANN - Crafts & Coupons,LIFESTYLE,12.0,Free,0.0,Everyone,Lifestyle,2018-06-22,4.3
APE Weather ( Live Forecast),WEATHER,9.1,Free,0.0,Everyone,Weather,2018-07-03,5.0
Bank FD Interest Calculator,FINANCE,3.5,Free,0.0,Everyone,Finance,2018-01-07,3.0
ATI Cargoes and Transportation,BUSINESS,7.5,Free,0.0,Everyone,Business,2018-07-24,3.0
Ninja Turtles: Legends,FAMILY,95.0,Free,0.0,Teen,Role Playing,2017-12-18,4.1
Soy Luna - Top Music And Lyrics,DATING,5.0,Free,0.0,Teen,Dating,2018-07-24,3.0
Fruit Cube Blast,FAMILY,80.0,Free,0.0,Everyone,Puzzle;Brain Games,2018-08-03,4.1
Wallpapers FN F2000,PERSONALIZATION,11.0,Free,0.0,Teen,Personalization,2018-04-16,4.1
CF.lumen,TOOLS,1.9,Free,0.0,Everyone,Tools,2017-02-09,5.0
Pistolet FN GP35 expliqué,BOOKS_AND_REFERENCE,7.9,Paid,5.99,Everyone,Books & Reference,2014-08-19,1.6
Sexy Hot Detector Prank,FAMILY,2.7,Free,0.0,Everyone,Casual,2018-02-13,4.1
Free Coupons for Burger King,LIFESTYLE,3.1,Free,0.0,Everyone,Lifestyle,2018-07-29,4.4
Runtastic Mountain Bike GPS Tracker,HEALTH_AND_FITNESS,38.0,Free,0.0,Everyone,Health & Fitness,2018-08-01,4.4
CX-60,FAMILY,94.0,Free,0.0,Everyone,Casual,2017-05-09,2.3
Shiver: Moonlit Grove CE,FAMILY,23.0,Free,0.0,Everyone 10+,Casual,2016-03-14,2.3
Oración CX,LIFESTYLE,3.8,Free,0.0,Everyone,Lifestyle,2017-09-12,4.1
4K Ultra Camera,PHOTOGRAPHY,2.9,Free,0.0,Everyone,Photography,2018-07-30,2.2
reality.cz,HOUSE_AND_HOME,5.4,Free,0.0,Everyone,House & Home,2018-02-15,4.1
DT,LIFESTYLE,8.9,Free,0.0,Everyone,Lifestyle,2018-07-24,4.1
Goody.ba,FAMILY,42.0,Free,0.0,Everyone,Entertainment,2018-07-22,4.1
Survival: Prison Escape,GAME,33.0,Free,0.0,Mature 17+,Action,2018-08-01,4.4
Groovebook Photo Books & Gifts,PHOTOGRAPHY,36.0,Free,0.0,Everyone,Photography,2018-01-31,3.0
Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,25.0,Paid,24.99,Everyone,Medical,2018-05-25,5.0
Guns of Boom - Online Shooter,GAME,99.0,Free,0.0,Teen,Action,2018-07-20,4.1
Naidunia: MP News & CG News,NEWS_AND_MAGAZINES,8.7,Free,0.0,Everyone,News & Magazines,2018-04-09,4.1
F-Stop Gallery,PHOTOGRAPHY,15.0,Free,0.0,Everyone,Photography,2018-07-21,4.1
Bacteria Vaginosis,HEALTH_AND_FITNESS,7.7,Free,0.0,Mature 17+,Health & Fitness,2017-04-27,3.0
C Programs Handbook,BOOKS_AND_REFERENCE,3.1,Free,0.0,Everyone,Books & Reference,2017-11-16,4.0
SCI-FI UI,FAMILY,3.9,Paid,1.99,Everyone,Entertainment,2018-04-16,1.6
Online Soccer Manager (OSM),SPORTS,21.0,Free,0.0,Everyone,Sports,2018-07-31,4.4
Hello Kitty Lunchbox,FAMILY,15.0,Free,0.0,Everyone,Casual;Creativity,2017-11-21,4.1
El Pollo Loco - Loco Rewards,FOOD_AND_DRINK,25.0,Free,0.0,Everyone,Food & Drink,2018-02-23,4.1
Cardi B HD Wallpapers Lock Screen,PERSONALIZATION,10.0,Free,0.0,Mature 17+,Personalization,2018-06-10,3.0
Binaural Beats Meditation,LIBRARIES_AND_DEMO,95.0,Free,0.0,Everyone,Libraries & Demo,2018-06-08,3.0
DB Customer Connect,BUSINESS,6.3,Free,0.0,Everyone,Business,2018-07-21,4.1
CABLE SIZE CALCULATOR BS 7671,TOOLS,1.1,Free,0.0,Everyone,Tools,2016-02-03,2.3
Dead Target Zombie Shooting US Sniper Killer Squad,GAME,65.0,Free,0.0,Teen,Action,2017-10-03,4.0
BP and Sugar Test Prank,LIFESTYLE,5.0,Free,0.0,Everyone,Lifestyle,2015-11-05,2.2
Real DJ Simulator,FAMILY,55.0,Free,0.0,Everyone,Simulation,2018-04-20,4.1
Public Service CU Mobile,FINANCE,35.0,Free,0.0,Everyone,Finance,2017-03-14,4.2
Météo Algérie DZ,WEATHER,4.7,Free,0.0,Everyone,Weather,2014-12-17,2.3
Bullshite!,GAME,13.0,Free,0.0,Teen,Card,2016-04-10,4.1
X-Wing Squadron Builder,FAMILY,50.0,Free,0.0,Everyone,Entertainment,2017-08-01,1.6
CL Mobile Pro - Classifieds for Craigslist,SHOPPING,18.0,Free,0.0,Mature 17+,Shopping,2018-07-09,4.1
Mu Elite BR,BUSINESS,93.0,Free,0.0,Everyone 10+,Business,2018-07-16,2.3
QUI EST CE ?,FAMILY,5.4,Free,0.0,Everyone,Puzzle,2015-10-11,2.2
Bubble Bird Rescue,FAMILY,14.0,Free,0.0,Everyone,Puzzle,2018-08-07,3.0
BJ Bridge Pro 2018,GAME,4.8,Paid,4.49,Everyone,Card,2018-05-21,4.0
Bet Master Pro Soccer Predictions,SPORTS,11.0,Free,0.0,Everyone,Sports,2018-07-31,4.4
Photo Editor & Candy Camera & Grid & ScrapBook,ART_AND_DESIGN,19.0,Free,0.0,Everyone,Art & Design,2018-01-07,3.0
"Shutterfly: Free Prints, Photo Books, Cards, Gifts",PHOTOGRAPHY,59.0,Free,0.0,Everyone,Photography,2018-08-01,5.0
BAR-B-Q Recipes,FOOD_AND_DRINK,3.6,Free,0.0,Everyone,Food & Drink,2018-01-30,4.0
Sports DV,LIFESTYLE,29.0,Free,0.0,Everyone,Lifestyle,2018-07-17,4.3
GolfLogix GPS + Putt Breaks,SPORTS,61.0,Free,0.0,Everyone,Sports,2018-06-21,3.0
Free Blood Pressure,MEDICAL,5.7,Free,0.0,Everyone,Medical,2016-10-13,3.0
Dash Quest Heroes,GAME,59.0,Free,0.0,Everyone 10+,Adventure,2018-07-16,4.1
Chime - Mobile Banking,FINANCE,22.0,Free,0.0,Everyone,Finance,2018-07-22,5.0
Complete Spanish Movies,ENTERTAINMENT,4.5,Free,0.0,Everyone,Entertainment,2018-01-20,3.0
Service CU Mobile Banking,FINANCE,14.0,Free,0.0,Everyone,Finance,2018-06-12,5.0
CI Screwed - Icon Pack,PERSONALIZATION,6.4,Free,0.0,Everyone,Personalization,2016-06-30,3.0
Subway Simulator 3D,FAMILY,62.0,Free,0.0,Everyone,Simulation,2018-08-06,4.1
NetApp CE,BUSINESS,21.0,Free,0.0,Everyone,Business,2018-02-27,5.0
Tennis Livescore Widget,SPORTS,2.2,Free,0.0,Everyone,Sports,2016-10-13,2.3
30WPM Amateur ham radio Koch CW Morse code trainer,FAMILY,3.7,Paid,1.49,Everyone,Education,2018-05-18,2.1
"Hide Something - Photo, Video",SOCIAL,5.3,Free,0.0,Everyone,Social,2018-06-13,4.1
HumorCast - Authentic Weather,WEATHER,40.0,Free,0.0,Teen,Weather,2018-07-12,4.4
Be the Expert in Phlebotomy - Professional Nursing,MEDICAL,5.0,Paid,0.99,Everyone,Medical,2018-07-24,3.0
"Yahoo! transit guide free timetable, operation information, transfer search",MAPS_AND_NAVIGATION,22.0,Free,0.0,Everyone,Maps & Navigation,2018-07-26,4.0
Ovia Pregnancy Tracker & Baby Countdown Calendar,MEDICAL,9.8,Free,0.0,Everyone,Medical,2018-08-03,4.3
Texas Hold'em Poker,GAME,14.0,Free,0.0,Teen,Casino,2017-12-29,4.1
Adguard Content Blocker,TOOLS,4.3,Free,0.0,Everyone,Tools,2018-02-26,3.8298220146427666
Chef - Recipes & Cooking,FOOD_AND_DRINK,12.0,Free,0.0,Everyone,Food & Drink,2018-07-03,4.1
CD Carpe Diem App,FAMILY,27.0,Free,0.0,Everyone,Education,2018-07-18,4.1
BA4You,BUSINESS,26.0,Free,0.0,Everyone,Business,2018-04-26,4.0
Redfin Real Estate,HOUSE_AND_HOME,19.0,Free,0.0,Everyone,House & Home,2018-07-25,5.0
Shop 'n Save,SHOPPING,40.0,Free,0.0,Everyone,Shopping,2018-03-13,4.1
EO RAIPUR,SOCIAL,4.2,Free,0.0,Teen,Social,2017-06-21,3.0
HD Wallpapers Volvo FH Trucks,PERSONALIZATION,17.0,Free,0.0,Teen,Personalization,2016-06-21,2.3
Coupons for Burger King,FOOD_AND_DRINK,4.0,Free,0.0,Teen,Food & Drink,2018-07-17,5.0
Draw Something Classic,GAME,43.0,Free,0.0,Everyone,Word,2018-07-28,4.4
R Programming Language (Paperset 2) MCQ Quiz,FAMILY,3.4,Free,0.0,Everyone,Education,2018-03-19,3.0
Apartment Decorating Ideas,HOUSE_AND_HOME,5.7,Free,0.0,Everyone,House & Home,2015-03-13,3.0
Family Locator - GPS Tracker,LIFESTYLE,45.0,Free,0.0,Everyone,Lifestyle,2018-08-02,4.4
Thistletown CI,PRODUCTIVITY,6.6,Free,0.0,Everyone,Productivity,2018-03-15,4.1
JW Caleb y Sofia,FAMILY,1.9,Free,0.0,Everyone,Education,2015-11-20,3.0
"Barca News - FC Barcelona, World Foot & Transfers",SPORTS,6.4,Free,0.0,Everyone,Sports,2018-08-04,4.1
EB-TV,SPORTS,30.0,Free,0.0,Everyone,Sports,2018-05-25,4.4
GO SMS PRO EMOJI PLUGIN,PERSONALIZATION,8.5,Free,0.0,Everyone,Personalization,2018-06-04,4.0
i am EB,PHOTOGRAPHY,5.4,Free,0.0,Teen,Photography,2017-02-01,4.1
Z Day: Hearts of Heroes,FAMILY,67.0,Free,0.0,Everyone 10+,Strategy,2018-07-11,3.0
Pistolet CZ-70 CZ-50 expliqué,BOOKS_AND_REFERENCE,17.0,Paid,5.99,Everyone,Books & Reference,2016-11-01,1.6
Lettre de motivation et CV,FAMILY,9.9,Free,0.0,Everyone,Education,2018-07-30,4.0
BS CS IT & SE,FAMILY,6.9,Free,0.0,Everyone,Education,2018-05-16,4.1
EF App,BUSINESS,20.0,Free,0.0,Everyone,Business,2017-01-23,4.4
Avokiddo Emotions,FAMILY,12.0,Paid,2.99,Everyone,Education;Pretend Play,2018-05-21,3.0
cPro Marketplace: Buy. Sell. Rent. Date. Jobs.,SHOPPING,8.4,Free,0.0,Mature 17+,Shopping,2018-08-05,4.1
ChatBolo - AI Chatbot Online,FAMILY,1.4,Free,0.0,Everyone,Entertainment,2015-09-25,2.2
Chat Kids - Chat Room For Kids,DATING,4.9,Free,0.0,Mature 17+,Dating,2018-07-24,3.0
Car Driving Simulator Citroen,FAMILY,44.0,Free,0.0,Everyone,Simulation,2017-07-18,2.3
Numbers Into Words,PRODUCTIVITY,0.55,Free,0.0,Everyone,Productivity,2014-05-06,2.1
Next Island: Dino Village,FAMILY,37.0,Free,0.0,Everyone 10+,Casual,2018-05-04,5.0
El Chavo,FAMILY,49.0,Paid,0.99,Everyone,Casual,2014-11-04,2.3
Wall Decorating Ideas,HOUSE_AND_HOME,5.5,Free,0.0,Everyone,House & Home,2015-03-11,3.0
Kinot Tisha'a Be'av - Ashkenaz,LIFESTYLE,8.7,Free,0.0,Everyone,Lifestyle,2015-07-26,2.3
Beauty Makeup – Photo Makeover,PHOTOGRAPHY,19.0,Free,0.0,Everyone,Photography,2018-05-23,4.0
Black Commando | Special Ops | FPS Shooting,GAME,72.0,Free,0.0,Teen,Action,2018-05-03,4.1
CJ VLC HD Remote (+ Stream),VIDEO_PLAYERS,1.3,Free,0.0,Everyone,Video Players & Editors,2013-11-13,2.1
EB Scanner,PRODUCTIVITY,25.0,Free,0.0,Everyone,Productivity,2018-02-11,3.0
CR Magazine,BUSINESS,7.8,Free,0.0,Everyone,Business,2014-07-23,2.3
FindLoving,DATING,19.0,Free,0.0,Mature 17+,Dating,2018-08-02,4.0
LightMeter Free,PHOTOGRAPHY,13.0,Free,0.0,Everyone,Photography,2016-04-28,3.2
EC Reps,BUSINESS,5.4,Free,0.0,Everyone,Business,2017-03-15,4.0
Kingdoms at War: Hardcore PVP,FAMILY,92.0,Free,0.0,Teen,Strategy,2018-06-28,3.0
Bar-B-Q Rib House,FOOD_AND_DRINK,33.0,Free,0.0,Everyone,Food & Drink,2018-03-08,2.3
Ag PhD Soybean Diseases,BOOKS_AND_REFERENCE,5.9,Free,0.0,Everyone,Books & Reference,2017-05-08,3.0
Cheating Tom 3 - Genius School,GAME,84.0,Free,0.0,Everyone,Arcade,2018-07-24,4.1
GollerCepte Live Score,SPORTS,31.0,Free,0.0,Everyone,Sports,2018-05-23,4.1
English Conversation Courses,FAMILY,6.8,Free,0.0,Everyone,Education,2018-06-28,4.0
Instant DP Downloader for Instagram,SOCIAL,4.1,Free,0.0,Everyone,Social,2018-08-04,4.2
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,76.0,Free,0.0,Everyone,Education;Education,2018-06-27,5.0
2048(AI),FAMILY,3.5,Free,0.0,Everyone,Casual,2015-06-03,2.3
Zenith Bank Mobile App,FINANCE,18.0,Free,0.0,Everyone,Finance,2018-07-23,4.0
CL Keyboard - Myanmar Keyboard (No Ads),TOOLS,3.2,Free,0.0,Everyone,Tools,2018-06-13,4.3
Portes du Soleil,SPORTS,39.0,Free,0.0,Everyone,Sports,2018-02-16,4.1
Full Screen Caller ID,COMMUNICATION,10.0,Free,0.0,Everyone,Communication,2018-05-15,3.0
Escape the Prison Room,FAMILY,36.0,Free,0.0,Everyone,Puzzle,2017-12-15,4.1
How To Color Disney Princess - Coloring Pages,ART_AND_DESIGN,9.4,Free,0.0,Everyone,Art & Design,2018-03-31,4.0
Local Services ads by Google,BUSINESS,12.0,Free,0.0,Everyone,Business,2018-07-17,4.0
Monument Valley 2,GAME,33.0,Paid,4.99,Everyone,Puzzle,2017-11-30,4.4
Offroad Pickup Truck F,FAMILY,79.0,Free,0.0,Everyone,Simulation,2017-12-26,2.3
BLOOD & GLORY: IMMORTALS,GAME,11.0,Free,0.0,Teen,Action,2015-06-11,3.0
Anger of stick 5 : zombie,GAME,23.0,Free,0.0,Teen,Action,2018-08-03,2.3
Fruit Boom,FAMILY,16.0,Free,0.0,Everyone,Casual;Brain Games,2018-05-25,3.0
Microsoft Edge,COMMUNICATION,66.0,Free,0.0,Everyone,Communication,2018-07-28,4.4
FG Autumn Photo Puzzle,FAMILY,4.6,Free,0.0,Everyone,Puzzle,2017-08-23,4.0
BNCR Token Celular,FINANCE,0.07,Free,0.0,Everyone,Finance,2012-07-20,1.5
DHgate-Shop Wholesale Prices,SHOPPING,37.0,Free,0.0,Teen,Shopping,2018-08-01,4.1
BC MVA Fines,BOOKS_AND_REFERENCE,7.2,Paid,1.75,Everyone,Books & Reference,2015-10-08,4.1
Golden Launcher,PERSONALIZATION,12.0,Free,0.0,Everyone,Personalization,2018-07-31,4.2
BF 4 Guns,FAMILY,13.0,Free,0.0,Everyone,Entertainment,2015-06-09,3.0
AF Link,NEWS_AND_MAGAZINES,18.0,Free,0.0,Everyone,News & Magazines,2018-05-31,4.4
A.J. Green Wallpapers 4 Fans,LIFESTYLE,4.3,Free,0.0,Everyone,Lifestyle,2018-05-26,4.0
eu sou franky,BUSINESS,4.0,Free,0.0,Everyone,Business,2016-11-21,4.0
Themes DAF CF 85,PERSONALIZATION,14.0,Free,0.0,Teen,Personalization,2016-05-13,2.3
FG Radio - Radios de France,FAMILY,6.5,Free,0.0,Everyone,Entertainment,2018-06-10,4.2
FK Jelgava,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-02-22,4.1
TV.AE,FAMILY,7.5,Free,0.0,Everyone,Entertainment,2017-09-21,4.4
Get SMART ER/LA Opioids,MEDICAL,8.9,Free,0.0,Everyone,Medical,2018-04-26,3.0
På sporet ABC (BM),FAMILY,28.0,Free,0.0,Everyone,Educational,2016-12-21,4.0
CI Staff App,LIFESTYLE,10.0,Free,0.0,Everyone,Lifestyle,2017-10-04,4.1
Farm Fruit Pop: Party Time,GAME,14.0,Free,0.0,Everyone,Casual,2018-08-02,3.0
Keyboard Theme Gate Flat BW,PERSONALIZATION,2.6,Free,0.0,Mature 17+,Personalization,2016-05-26,3.0
Rádio DF FM,FAMILY,1.5,Free,0.0,Everyone,Entertainment,2017-08-03,2.3
Axe Champ Hit,GAME,15.0,Free,0.0,Everyone,Arcade,2018-05-25,4.1
All Email Providers,COMMUNICATION,7.3,Free,0.0,Everyone,Communication,2018-04-03,4.1
FieldBi FR Offline,BUSINESS,6.8,Free,0.0,Everyone,Business,2018-08-06,4.1
Solitaire!,GAME,23.0,Free,0.0,Everyone,Card,2018-06-24,4.1
DTPay,SHOPPING,0.97,Free,0.0,Everyone,Shopping,2018-07-11,4.0
Meetup,SOCIAL,23.0,Free,0.0,Teen,Social,2018-08-02,4.4
To-U - free EV public charging,TRAVEL_AND_LOCAL,19.0,Free,0.0,Everyone,Travel & Local,2018-05-23,4.1
RULES OF SURVIVAL,GAME,56.0,Free,0.0,Teen,Action,2018-08-01,4.0
CI Crew,FAMILY,30.0,Free,0.0,Everyone,Entertainment,2018-03-08,2.3
DINO HUNTER: DEADLY SHORES,GAME,54.0,Free,0.0,Teen,Action,2017-03-14,3.0
One Night at Golden Freddy's,GAME,4.0,Free,0.0,Teen,Action,2017-12-07,2.3
BP World Energy,BUSINESS,16.0,Free,0.0,Everyone,Business,2018-07-27,4.1
Pain Tracker & Diary,MEDICAL,4.6,Paid,2.99,Everyone,Medical,2018-01-02,4.1
E.U. Trademark Search Tool,BUSINESS,3.1,Free,0.0,Everyone,Business,2018-03-29,3.0
following,DATING,21.0,Free,0.0,Mature 17+,Dating,2018-07-24,4.2
FX LITE BO,FINANCE,14.0,Free,0.0,Everyone,Finance,2016-10-18,4.1
Love Fonts for FlipFont,PERSONALIZATION,2.9,Free,0.0,Everyone,Personalization,2018-01-14,3.0
Safe365 – Cell Phone GPS Locator For Your Family,PARENTING,11.0,Free,0.0,Everyone,Parenting,2018-07-30,3.0
Hafizi Quran 15 lines per page,BOOKS_AND_REFERENCE,68.0,Free,0.0,Everyone,Books & Reference,2017-11-02,4.1
ES Chromecast plugin,LIBRARIES_AND_DEMO,0.84,Free,0.0,Everyone,Libraries & Demo,2014-10-29,4.0
EP Church Annapolis,LIFESTYLE,8.8,Free,0.0,Everyone,Lifestyle,2017-01-14,4.1
C B Patel Health Club,HEALTH_AND_FITNESS,14.0,Free,0.0,Everyone,Health & Fitness,2018-07-02,4.4
Stick War: Legacy,GAME,77.0,Free,0.0,Teen,Strategy,2018-05-10,4.4
WhatsCall Free Global Phone Call App & Cheap Calls,COMMUNICATION,27.0,Free,0.0,Everyone,Communication,2018-06-06,4.0
"Clean My House – Chore To Do List, Task Scheduler",PRODUCTIVITY,3.4,Free,0.0,Everyone,Productivity,2018-06-21,4.1
Cooking Fever,GAME,82.0,Free,0.0,Everyone,Arcade,2018-07-12,3.0
Room planner: Interior & Floorplan Design for IKEA,HOUSE_AND_HOME,27.0,Free,0.0,Everyone,House & Home,2018-08-05,3.0
DM AirDisk NAS,TOOLS,35.0,Free,0.0,Everyone,Tools,2018-07-31,3.0
Urban Outfitters,SHOPPING,23.0,Free,0.0,Teen,Shopping,2018-07-02,3.0
Pistachio Launcher for Android P 9.0,PERSONALIZATION,2.3,Paid,1.49,Everyone,Personalization,2018-07-11,4.1
DN,NEWS_AND_MAGAZINES,17.0,Free,0.0,Everyone,News & Magazines,2018-07-02,5.0
Qu'est ce qui est jaune et qui attend ?,FAMILY,3.0,Free,0.0,Everyone,Entertainment,2017-07-13,4.4
Multi Surgery Hospital Pro: Virtual Doctor ER Game,FAMILY,33.0,Free,0.0,Teen,Casual,2018-04-03,4.1
"JotterPad - Writer, Screenplay, Novel",PRODUCTIVITY,11.0,Free,0.0,Everyone,Productivity,2018-07-01,4.2
Mass Effect: Andromeda APEX HQ,GAME,92.0,Free,0.0,Everyone 10+,Action,2017-09-21,4.1
Profile Pictures - Best DP Status,FAMILY,5.4,Free,0.0,Everyone,Entertainment,2017-11-29,4.1
AE Manager,TOOLS,4.0,Free,0.0,Everyone,Tools,2015-06-15,3.0
"MMX Hill Dash 2 – Offroad Truck, Car & Bike Racing",GAME,79.0,Free,0.0,Everyone,Racing,2018-07-19,5.0
Nusenda CU– Mobile Banking,FINANCE,6.5,Free,0.0,Everyone,Finance,2018-07-17,5.0
Blurfoto : Auto blur photo background & DSLR focus,PHOTOGRAPHY,12.0,Free,0.0,Everyone,Photography,2018-07-27,4.3
H TV,ENTERTAINMENT,5.6,Free,0.0,Everyone,Entertainment,2018-07-05,2.3
BW-DGS plugin,GAME,0.67,Free,0.0,Everyone,Board,2018-05-13,4.0
Casual Sic Bo (骰寶),FAMILY,2.2,Free,0.0,Teen,Casual,2018-07-22,5.0
Pepsi Cards DC,COMICS,21.0,Free,0.0,Everyone 10+,Comics,2018-06-26,4.4
Speed Camera Detector - Traffic & Speed Alert,AUTO_AND_VEHICLES,5.4,Free,0.0,Everyone,Auto & Vehicles,2018-07-23,3.0
SAP BW Tutorial,FAMILY,9.4,Free,0.0,Everyone,Education,2016-01-10,4.1
Eh Amego!,GAME,7.1,Free,0.0,Everyone,Arcade,2015-08-24,2.2
Kenny e o Cupcake,FAMILY,6.7,Free,0.0,Everyone,Arcade;Action & Adventure,2018-07-19,2.1
BJ Adams,BUSINESS,26.0,Free,0.0,Everyone,Business,2016-11-16,3.0
Multicraft Miner Exploration,GAME,74.0,Free,0.0,Everyone 10+,Adventure,2017-12-22,4.1
CEHQ - CE Credits for Nurses,FAMILY,4.0,Free,0.0,Everyone,Education,2018-05-25,5.0
B-L Animal Hospital,MEDICAL,28.0,Free,0.0,Everyone,Medical,2017-06-08,3.0
BG+Phone Backup,PRODUCTIVITY,2.6,Free,0.0,Everyone,Productivity,2017-02-17,2.3
Mobile TV,ENTERTAINMENT,4.6,Free,0.0,Everyone,Entertainment,2016-04-28,5.0
Curriculum Vitae,BUSINESS,5.0,Free,0.0,Everyone,Business,2016-03-29,2.3
Android P Rotation,TOOLS,2.0,Free,0.0,Everyone,Tools,2018-07-15,5.0
Earth & Moon in HD Gyro 3D Parallax Live Wallpaper,PERSONALIZATION,18.0,Free,0.0,Everyone,Personalization,2018-06-11,4.1
Latest DP and Status Pro 2018,FAMILY,5.7,Free,0.0,Everyone,Entertainment,2018-01-05,3.0
BG Guide,TRAVEL_AND_LOCAL,2.4,Free,0.0,Everyone,Travel & Local,2016-11-28,2.3
Dp For WhatsApp,PERSONALIZATION,11.0,Free,0.0,Mature 17+,Personalization,2018-06-23,3.0
AP Math & Computer Science,FAMILY,9.5,Free,0.0,Everyone,Education,2015-07-19,2.3
BN DB1 App,PRODUCTIVITY,34.0,Free,0.0,Everyone,Productivity,2017-12-04,3.0
Zaatar w Zeit,FOOD_AND_DRINK,33.0,Free,0.0,Everyone,Food & Drink,2018-07-01,4.4
DP and Status,FAMILY,3.0,Free,0.0,Everyone,Entertainment,2017-08-11,3.0
EF Forms,BUSINESS,23.0,Free,0.0,Everyone,Business,2018-07-24,4.4
FANDOM: Arrow and The Flash,FAMILY,9.5,Free,0.0,Mature 17+,Entertainment,2018-06-07,4.4
Video Wallpaper Show,VIDEO_PLAYERS,13.0,Free,0.0,Everyone,Video Players & Editors,2018-07-26,3.0
MCRAFT AR - EDITOR,FAMILY,22.0,Free,0.0,Everyone,Simulation,2018-06-24,4.1
EP Coding,MEDICAL,2.0,Paid,0.99,Everyone,Medical,2017-10-05,4.0
DV 2018 Winners Guide,BOOKS_AND_REFERENCE,0.59,Free,0.0,Everyone,Books & Reference,2017-07-23,4.2
BGKontakti Bayern BG Kontakti,SOCIAL,7.8,Free,0.0,Everyone,Social,2016-05-25,3.0
think Comics,COMICS,19.0,Free,0.0,Everyone,Comics,2018-08-03,3.0
Supply Travis-CI POC,LIBRARIES_AND_DEMO,1.2,Free,0.0,Everyone,Libraries & Demo,2016-07-20,3.0
Remote | Fire TV | Android TV | KODI | CetusPlay,TOOLS,16.0,Free,0.0,Everyone,Tools,2018-06-30,4.1
100+ C Programs,FAMILY,1.6,Free,0.0,Everyone,Education,2017-01-03,4.0
BS MAPS,MAPS_AND_NAVIGATION,2.5,Free,0.0,Everyone,Maps & Navigation,2018-07-28,4.0
TelaDoc,MEDICAL,13.0,Free,0.0,Everyone,Medical,2018-03-31,5.0
EGW Writings 2,BOOKS_AND_REFERENCE,16.0,Free,0.0,Everyone,Books & Reference,2017-12-08,3.0
HACH Cares,MEDICAL,28.0,Free,0.0,Everyone,Medical,2018-07-25,3.0
DN Radio FM,NEWS_AND_MAGAZINES,3.8,Free,0.0,Teen,News & Magazines,2016-07-15,2.3
Flexiroam X,TRAVEL_AND_LOCAL,21.0,Free,0.0,Everyone,Travel & Local,2018-08-03,4.1
Scout GPS Navigation & Meet Up,TRAVEL_AND_LOCAL,31.0,Free,0.0,Everyone,Travel & Local,2018-07-31,3.0
Escaping the Prison,FAMILY,31.0,Free,0.0,Everyone 10+,Casual,2016-06-21,2.3
REI – Shop Outdoor Gear,SHOPPING,8.8,Free,0.0,Everyone,Shopping,2018-05-08,4.1
Baskin-Robbins,FOOD_AND_DRINK,6.6,Free,0.0,Everyone,Food & Drink,2018-06-08,4.1
Ax 3 Domaines,SPORTS,23.0,Free,0.0,Everyone,Sports,2018-01-26,4.2
mobLee Events,EVENTS,11.0,Free,0.0,Everyone,Events,2018-05-30,4.1
Western Union US - Send Money Transfers Quickly,FINANCE,16.0,Free,0.0,Everyone,Finance,2018-07-05,4.1
DroidAdmin for Android - Advice,EVENTS,2.8,Free,0.0,Everyone,Events,2018-05-29,4.0
Results for CT Lottery,FAMILY,8.6,Free,0.0,Teen,Entertainment,2017-03-11,4.1
Ghostery Privacy Browser,COMMUNICATION,2.2,Free,0.0,Everyone,Communication,2018-03-20,3.0
