App,Category,Rating,Reviews,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
Super AR,FAMILY,3.8,410,28.0,Free,0.0,Teen,Entertainment,2017-12-18,4.0
AU Spark,FAMILY,3.7,681,8.2,Free,0.0,Everyone,Education,2018-08-01,4.4
BK Photography,PHOTOGRAPHY,4.3,20,4.8,Free,0.0,Everyone,Photography,2017-01-06,2.3
Become a Job - Find a job or advertise,BUSINESS,4.1,6903,14.0,Free,0.0,Everyone,Business,2018-07-10,4.1
9th stage,FOOD_AND_DRINK,4.5,454,16.0,Free,0.0,Everyone,Food & Drink,2018-03-28,3.0
InstaCam - Camera for Selfie,PHOTOGRAPHY,4.0,15098,10.0,Free,0.0,Everyone,Photography,2017-03-03,2.3
10 Minutes a Day Times Tables,FAMILY,4.1,681,48.0,Free,0.0,Everyone,Education,2014-07-03,2.2
AJ Styles HD Wallpapers,ART_AND_DESIGN,4.8,48,25.0,Free,0.0,Everyone,Art & Design,2018-08-04,4.1
"Kids Fang - Infant Videos, Children's Songs, Fairy Tales, Lullaby Collections",PARENTING,4.6,349,4.4,Free,0.0,Everyone,Parenting,2018-03-21,4.4
Guns - Shot Sounds,FAMILY,3.8,29544,10.0,Free,0.0,Everyone,Entertainment,2018-07-25,4.0
Weaphones™ Gun Sim Free Vol 1,FAMILY,4.3,598975,39.0,Free,0.0,Everyone,Simulation,2018-01-17,4.0
Preferences Manager and SQLite DB Viewer,TOOLS,3.5,13,3.0,Free,0.0,Everyone,Tools,2017-07-18,4.0
Super Ear,MEDICAL,4.0,3498,6.6,Free,0.0,Everyone,Medical,2018-05-01,4.0
ES Material Theme for Pro,PRODUCTIVITY,4.2,14428,1.2,Free,0.0,Everyone,Productivity,2015-12-03,2.2
CB NFC Pendant,HEALTH_AND_FITNESS,4.24,0,0.89,Free,0.0,Everyone,Health & Fitness,2017-10-04,4.1
Can Knockdown,FAMILY,4.1,155649,38.0,Free,0.0,Everyone,Casual,2018-07-11,4.1
Wii U Simulator,FAMILY,3.4,1178,38.0,Free,0.0,Everyone 10+,Simulation,2018-04-08,5.0
Táxi Nacional BR,MAPS_AND_NAVIGATION,4.04,88,9.1,Free,0.0,Everyone,Maps & Navigation,2018-08-02,3.0
PMHNP-BC Pocket Prep,MEDICAL,4.4,112,13.0,Free,0.0,Everyone,Medical,2018-07-12,4.4
Automatic Call Recorder,TOOLS,4.3,1648515,7.1,Free,0.0,Everyone,Tools,2018-08-02,2.3
FD VR - Virtual Reality Camera,FAMILY,4.0,1007,7.4,Free,0.0,Everyone,Entertainment,2016-11-30,4.4
Color Changer Pro [root],PERSONALIZATION,4.5,69,0.93,Paid,0.99,Everyone,Personalization,2017-01-12,4.4
Room Painting Ideas,HOUSE_AND_HOME,4.0,4450,7.6,Free,0.0,Everyone,House & Home,2015-03-17,3.0
TI-84 CE Graphing Calculator Manual TI 84,FAMILY,5.0,1,27.0,Paid,4.99,Everyone,Education,2018-03-28,4.1
Lesbian Chat & Dating - SPICY,SOCIAL,4.5,63765,11.0,Free,0.0,Mature 17+,Social,2018-07-31,4.1
EMT PASS,MEDICAL,3.4,51,2.4,Paid,29.99,Everyone,Medical,2014-10-22,4.0
Pino chess,FAMILY,4.8,61,25.0,Free,0.0,Everyone,Casual;Brain Games,2017-01-26,4.0
JuiceNet - Smart EV Charging,MAPS_AND_NAVIGATION,3.5,106,24.0,Free,0.0,Everyone,Maps & Navigation,2018-07-09,4.0
Noticias FC Barcelona,NEWS_AND_MAGAZINES,5.0,4,3.1,Free,0.0,Everyone,News & Magazines,2018-06-15,4.4
Azulones Getafe CF Fans,SPORTS,4.22,4,7.8,Free,0.0,Teen,Sports,2017-03-25,2.3
EA Plus,TRAVEL_AND_LOCAL,2.5,12,12.0,Free,0.0,Everyone,Travel & Local,2017-11-03,3.0
Wi-Fi settings shortcut,TOOLS,4.1,479,0.03,Free,0.0,Everyone,Tools,2013-12-13,1.6
Driving Suv Toyota Car Simulator,FAMILY,3.7,187,54.0,Free,0.0,Everyone,Simulation,2017-11-12,4.0
Dunkin' Donuts,FOOD_AND_DRINK,4.2,68270,66.0,Free,0.0,Everyone,Food & Drink,2018-06-20,4.4
Friday: Smart Personal Assistant,PRODUCTIVITY,4.4,2087,8.3,Free,0.0,Everyone,Productivity,2018-06-24,5.0
PeopleTV - Watch Celebrity News,FAMILY,4.3,2223,8.6,Free,0.0,Teen,Entertainment,2018-03-28,4.1
Ludo - Don't get angry,GAME,4.2,131,23.0,Paid,1.61,Everyone,Board,2016-02-24,2.3
SMS AI Bot,TOOLS,3.8,89,3.9,Free,0.0,Everyone,Tools,2018-07-01,4.1
Food Calorie Calculator,HEALTH_AND_FITNESS,4.2,1324,4.0,Free,0.0,Everyone,Health & Fitness,2018-01-29,4.0
Cryptocurrency Trading - How To Trade Crypto,FINANCE,4.12,1,23.0,Free,0.0,Everyone,Finance,2018-03-16,4.1
CD - Teach me ABC English L1,FAMILY,4.18,2,63.0,Free,0.0,Everyone,Education,2017-06-18,4.0
Little Eye Surgery Simulator - ER Doctor Game,FAMILY,4.4,12,19.0,Free,0.0,Teen,Casual,2018-04-20,2.3
DJ Electro Mix Pad,FAMILY,3.9,53301,7.6,Free,0.0,Everyone,Entertainment,2017-06-16,3.0
DM Talk New,COMMUNICATION,4.12,3,4.2,Free,0.0,Everyone,Communication,2018-02-07,2.2
"Tapas – Comics, Novels, and Stories",COMICS,4.5,29839,29.0,Free,0.0,Teen,Comics,2018-07-31,4.4
FE CREDIT - TET VUI,FINANCE,4.1,125,15.0,Free,0.0,Everyone,Finance,2018-03-06,4.1
Bacterial Vaginosis Symptoms & Treatment,MEDICAL,4.17,0,8.7,Free,0.0,Everyone,Medical,2018-01-18,3.0
Quiz CS:GO players,GAME,4.4,460,31.0,Free,0.0,Everyone,Trivia,2018-06-23,3.0
Cops N Robbers,GAME,4.0,37789,58.0,Free,0.0,Teen,Adventure,2018-06-06,4.1
Open Sesame - Touch Free Control,MEDICAL,4.4,197,20.0,Free,0.0,Everyone,Medical,2018-08-02,7.0
Doctor X - ER On Wheels,FAMILY,3.6,12781,51.0,Free,0.0,Everyone,Casual;Pretend Play,2018-06-06,4.1
DG Hair,LIFESTYLE,4.09,0,3.0,Free,0.0,Everyone,Lifestyle,2017-08-30,4.0
tutti.ch - Free Classifieds,SHOPPING,4.4,9950,15.0,Free,0.0,Everyone,Shopping,2018-07-18,4.1
Battlefield™ Companion,GAME,4.0,263907,62.0,Free,0.0,Everyone 10+,Action,2016-11-01,4.0
TorrDroid - Torrent Downloader,TOOLS,4.7,59632,10.0,Free,0.0,Everyone,Tools,2018-04-03,4.1
Super ABC! Learning games for kids! Preschool apps,FAMILY,4.6,20267,46.0,Free,0.0,Everyone,Educational;Education,2018-07-16,4.1
EU FP7 Adventure,BUSINESS,4.1,2,5.2,Free,0.0,Everyone,Business,2013-02-15,2.2
Stand O’Food® (Full),FAMILY,4.4,925,40.0,Paid,1.99,Everyone,Casual,2014-12-26,2.3
OBJECTIVE,VIDEO_PLAYERS,3.8,19738,33.0,Free,0.0,Teen,Video Players & Editors,2018-08-07,4.0
Poker Equity Calculator Pro for No Limit Hold'em,GAME,4.0,21,14.0,Paid,0.99,Everyone,Card,2017-09-10,5.0
EZ LED,TOOLS,2.2,19,2.1,Free,0.0,Everyone,Tools,2017-09-05,4.3
Bubble Shooter DX AdFree,FAMILY,4.18,1,2.1,Paid,2.99,Everyone,Casual,2016-05-31,2.3
LightMeter (noAds),PHOTOGRAPHY,4.6,617,12.0,Paid,1.99,Everyone,Photography,2016-11-22,3.2
ai robot keyboard,PERSONALIZATION,4.7,1891,1.9,Free,0.0,Everyone,Personalization,2018-05-24,3.0
Asiimov Skin - CS GO Icon Pack,PERSONALIZATION,4.6,26,8.5,Paid,2.49,Everyone,Personalization,2017-12-03,3.0
Dr. Booster - Boost Game Speed,TOOLS,4.4,138872,22.0,Free,0.0,Everyone,Tools,2018-05-15,4.1
CritDice - Dice Roller,FAMILY,4.7,2910,5.3,Free,0.0,Everyone,Entertainment,2016-10-30,4.1
Test Server SMS FA,COMMUNICATION,4.12,0,1.8,Free,0.0,Everyone,Communication,2018-07-27,3.0
Smash Hit,GAME,4.5,4147718,79.0,Free,0.0,Everyone,Arcade,2015-11-26,2.3
Little Pets Animal Guardians,FAMILY,4.6,18893,91.0,Free,0.0,Everyone,Casual;Pretend Play,2018-06-09,3.0
The FN HP pistol explained,BOOKS_AND_REFERENCE,4.34,1,8.5,Paid,6.49,Everyone,Books & Reference,2015-09-06,1.6
FP Markets,FINANCE,4.12,1,2.0,Free,0.0,Everyone,Finance,2018-01-30,4.3
Virtual Eye AI,TOOLS,4.4,26,3.8,Free,0.0,Everyone,Tools,2018-05-27,4.0
HSPA+ Tweaker (3G booster),TOOLS,4.3,99290,3.9,Free,0.0,Everyone,Tools,2017-12-05,2.3
German Listening,FAMILY,4.8,18298,8.0,Free,0.0,Everyone,Education,2018-07-23,2.3
GPS Speedometer and Odometer,MAPS_AND_NAVIGATION,4.8,15865,3.3,Free,0.0,Everyone,Maps & Navigation,2018-08-03,4.1
DH UFO,FAMILY,3.0,4,8.0,Free,0.0,Everyone,Entertainment,2017-06-08,4.1
Fertilizer Removal By Crop,BOOKS_AND_REFERENCE,4.1,295,6.9,Free,0.0,Everyone,Books & Reference,2017-06-20,3.0
DM airdisk Pro,TOOLS,3.2,11,36.0,Free,0.0,Everyone,Tools,2017-09-20,3.0
EO Mumbai,COMMUNICATION,4.12,0,11.0,Free,0.0,Everyone,Communication,2018-02-21,4.1
Samsung+,LIFESTYLE,4.5,82145,30.0,Free,0.0,Everyone,Lifestyle,2018-07-05,4.4
The Vikings,GAME,4.4,15806,42.0,Free,0.0,Teen,Arcade,2018-06-06,4.1
Rolly Vortex,GAME,4.4,98123,40.0,Free,0.0,Teen,Arcade,2018-05-25,4.1
A+ Mobile,FINANCE,3.9,730,6.3,Free,0.0,Everyone,Finance,2018-06-26,4.4
AJ Bell Youinvest,FINANCE,2.8,135,5.3,Free,0.0,Everyone,Finance,2018-06-04,4.4
PhotoFrame for Synology DS,PHOTOGRAPHY,4.0,1,2.6,Paid,4.99,Everyone,Photography,2017-02-02,4.0
C++ Programming,EDUCATION,4.3,11904,1.8,Free,0.0,Everyone,Education,2015-08-22,2.3
DZ Register,PRODUCTIVITY,4.18,0,18.0,Free,0.0,Everyone,Productivity,2018-07-31,4.1
Weight Watchers Mobile,HEALTH_AND_FITNESS,4.2,270294,58.0,Free,0.0,Everyone,Health & Fitness,2018-07-31,4.1
Ad Blocker for SayHi,DATING,3.97,4,1.2,Paid,3.99,Teen,Dating,2018-08-02,3.0
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483782,20.0,Free,0.0,Everyone,Communication,2018-07-29,4.1
Plugin:AOT v5.0,BUSINESS,3.1,4034,0.02,Free,0.0,Everyone,Business,2015-09-11,2.2
Chronolink DX,FAMILY,5.0,7,73.0,Paid,0.99,Everyone,Puzzle,2017-07-06,4.1
McDonald's,FOOD_AND_DRINK,3.6,145646,42.0,Free,0.0,Everyone,Food & Drink,2018-07-31,4.4
WiFi Action Camera,SPORTS,2.4,551,0.88,Free,0.0,Everyone,Sports,2014-03-13,4.0
Papyrus Ex,TOOLS,4.6,1092,0.19,Free,0.0,Everyone,Tools,2012-06-27,2.1
My Child from eDziecko.pl,PARENTING,4.5,1025,17.0,Free,0.0,Everyone,Parenting,2018-06-29,4.1
Blood Pressure Companion,MEDICAL,4.2,178,4.8,Paid,0.99,Everyone,Medical,2018-07-22,4.1
Clue,GAME,4.6,19922,35.0,Paid,1.99,Everyone 10+,Board,2018-07-30,5.0
The green alien dance,ENTERTAINMENT,3.8,6979,12.0,Free,0.0,Everyone,Entertainment,2018-07-05,4.0
CJ Fallon eBook Reader,FAMILY,1.9,76,14.0,Free,0.0,Everyone,Education,2014-02-13,3.0
Photo Frames,PHOTOGRAPHY,4.3,28578,23.0,Free,0.0,Everyone,Photography,2018-07-28,4.0
H Band,HEALTH_AND_FITNESS,4.0,214,8.9,Free,0.0,Everyone,Health & Fitness,2018-06-13,4.4
Dive-Store.ch,SPORTS,4.22,0,6.3,Paid,1.99,Everyone,Sports,2018-07-25,4.0
Cinemark Theatres,ENTERTAINMENT,4.1,21867,39.0,Free,0.0,Teen,Entertainment,2018-07-12,5.0
Remote EX for NISSAN,COMMUNICATION,2.3,223,1.0,Paid,1.49,Everyone,Communication,2014-07-26,3.0
Blood Injection : ER Emergency Doctor ER injection,FAMILY,3.5,246,35.0,Free,0.0,Teen,Casual,2016-09-23,2.3
Ec Solutions Mobile,BUSINESS,4.1,0,4.0,Free,0.0,Everyone,Business,2016-11-20,4.1
Classical music for baby,PARENTING,4.8,1940,38.0,Free,0.0,Everyone,Parenting;Music & Video,2018-07-18,4.2
Au Mobile: Audition Chính Hiệu,GAME,3.9,85278,23.0,Free,0.0,Mature 17+,Music,2018-07-17,3.0
Heroes of Dragon Age,GAME,4.2,70389,28.0,Free,0.0,Teen,Action,2018-05-09,2.3
Fairy Kingdom: World of Magic and Farming,FAMILY,4.4,129542,63.0,Free,0.0,Everyone,Strategy;Creativity,2018-07-23,3.0
Dr. Panda's Swimming Pool,FAMILY,4.4,2311,9.3,Paid,1.99,Everyone,Casual;Pretend Play,2015-01-15,4.0
Wallpapers DH 4K,PERSONALIZATION,3.8,23,5.9,Free,0.0,Everyone,Personalization,2018-07-16,3.0
BW Wallpaper,PERSONALIZATION,4.5,4,0.5,Free,0.0,Everyone,Personalization,2016-12-31,4.0
Chase Mobile,FINANCE,4.6,1374549,32.0,Free,0.0,Everyone,Finance,2018-07-23,5.0
Smart Air Conditioner(CAC),TOOLS,3.2,409,7.9,Free,0.0,Everyone,Tools,2018-05-25,2.2
CTRL-F - Search the real world,PRODUCTIVITY,4.4,607,37.0,Free,0.0,Everyone,Productivity,2016-07-24,3.0
C++ Tutorials,EDUCATION,4.1,358,1.9,Free,0.0,Everyone,Education,2014-08-21,2.3
STUCOR - AU,FAMILY,4.5,1827,12.0,Free,0.0,Everyone,Education,2018-06-05,4.1
Clover Dating App,DATING,4.1,11633,23.0,Free,0.0,Mature 17+,Dating,2018-07-24,4.1
Titanic App - Feminist Dating Application,DATING,4.5,120,10.0,Free,0.0,Mature 17+,Dating,2018-08-04,5.0
AU Call Blocker - Block Unwanted Calls Texts 2018,COMMUNICATION,4.2,16,3.3,Free,0.0,Everyone,Communication,2018-04-24,4.1
Bengali Newspaper - The first L.,NEWS_AND_MAGAZINES,4.0,11908,5.5,Free,0.0,Everyone,News & Magazines,2018-07-01,4.1
EU FP7 SAM,BUSINESS,4.1,0,9.7,Free,0.0,Everyone,Business,2015-03-12,4.0
Manicure - nail design,BEAUTY,4.28,119,3.7,Free,0.0,Everyone,Beauty,2018-07-23,4.1
weather HD,PERSONALIZATION,4.0,1546,4.5,Paid,1.99,Everyone,Personalization,2014-02-26,2.1
DB Browser,TOOLS,3.3,236,0.22,Free,0.0,Everyone,Tools,2011-09-20,2.1
CK-12 Physics Simulations,FAMILY,4.1,30,24.0,Free,0.0,Everyone,Education;Education,2018-04-18,4.1
Deus Ex GO,FAMILY,4.5,9699,23.0,Paid,0.99,Teen,Puzzle,2018-07-23,4.2
DL Image Manager,PRODUCTIVITY,5.0,2,1.7,Paid,0.99,Everyone,Productivity,2018-07-29,4.0
Fast like a Fox,GAME,4.3,104389,12.0,Free,0.0,Everyone,Adventure,2018-04-17,4.2
Five Nights at Freddy's,GAME,4.6,100805,50.0,Paid,2.99,Teen,Action,2014-12-02,2.3
Learn to Speak English,EDUCATION,4.4,33646,7.0,Free,0.0,Everyone,Education,2018-07-15,4.0
Funny Jokes,FAMILY,3.9,2505,2.9,Free,0.0,Mature 17+,Entertainment,2018-06-18,4.1
Vpn Hosts (ad blocker & no root & support ipv6 ),TOOLS,4.4,319,1.1,Paid,2.99,Everyone,Tools,2018-07-03,4.4
F-Secure SAFE,TOOLS,4.3,9433,9.3,Free,0.0,Everyone,Tools,2018-07-30,5.0
Princess Palace: Royal Pony,FAMILY,4.4,11442,66.0,Free,0.0,Everyone,Educational;Creativity,2016-06-30,2.3
Z War-Zombie Modern Combat,FAMILY,4.2,62301,72.0,Free,0.0,Teen,Strategy,2018-08-01,4.1
AQ SMS Notify,TOOLS,4.04,0,2.3,Free,0.0,Everyone,Tools,2018-04-12,4.1
Clash Soundboard For CR & COC,FAMILY,4.3,13,26.0,Free,0.0,Everyone,Entertainment,2018-01-03,3.0
ESLock File Recovery Lite,PRODUCTIVITY,3.0,460,0.16,Free,0.0,Everyone,Productivity,2016-01-05,3.0
BSPlayer ARMv7 VFP CPU support,VIDEO_PLAYERS,4.3,9966,5.5,Free,0.0,Everyone,Video Players & Editors,2017-03-31,2.1
BOO! - Next Generation Messenger,SOCIAL,3.5,20675,96.0,Free,0.0,Teen,Social,2018-08-02,5.0
LG BT Reader Plus,TOOLS,3.7,2992,0.57,Free,0.0,Everyone,Tools,2016-02-25,4.1
Nuke Em All,FAMILY,3.4,2714,52.0,Free,0.0,Mature 17+,Casual,2017-11-19,4.1
TRANSFORMERS: Forged to Fight,GAME,4.6,291941,90.0,Free,0.0,Everyone 10+,Action,2018-07-27,3.0
Desperate Housewives: The Game,FAMILY,4.2,10440,27.0,Free,0.0,Teen,Role Playing,2018-08-06,4.4
Goal Live Scores,SPORTS,4.4,232423,35.0,Free,0.0,Everyone,Sports,2018-06-11,3.0
Combat Strike CS 🔫 Counter Terrorist Attack FPS💣,GAME,4.1,1019,39.0,Free,0.0,Teen,Action,2018-07-23,4.1
Finger Scanner Gestures,TOOLS,4.2,2531,3.3,Free,0.0,Everyone,Tools,2017-07-30,6.0
Bg+ Call Blocker,TOOLS,4.3,80,1.7,Free,0.0,Everyone,Tools,2018-03-20,4.0
True Skateboarding Ride Skateboard Game Freestyle,GAME,3.8,8175,31.0,Free,0.0,Everyone 10+,Arcade,2018-01-03,4.1
CQ,NEWS_AND_MAGAZINES,3.7,7,3.4,Free,0.0,Everyone 10+,News & Magazines,2018-05-18,3.0
DU Browser Mini(Small&Fast),TOOLS,4.2,20941,2.0,Free,0.0,Everyone,Tools,2016-12-23,4.0
Dragon BZ Wallpapers HD,PERSONALIZATION,4.33,5,17.0,Free,0.0,Everyone,Personalization,2018-04-04,4.0
HISTORY: Watch TV Show Full Episodes & Specials,ENTERTAINMENT,4.1,33387,20.0,Free,0.0,Teen,Entertainment,2018-07-16,4.4
FH® Cost Lookup / FH® CCSalud,MEDICAL,4.5,30,4.1,Free,0.0,Everyone,Medical,2017-06-21,3.0
Guess the Class 🔥 AQW,GAME,4.7,57,12.0,Free,0.0,Everyone,Word,2017-11-01,4.1
Super Hero M Craft Run,GAME,3.7,303,38.0,Free,0.0,Everyone,Arcade,2017-07-12,3.0
POGO Games,FAMILY,3.8,32600,26.0,Free,0.0,Everyone,Casual,2017-02-22,4.1
Ek Maratha,SOCIAL,4.8,725,3.7,Free,0.0,Teen,Social,2016-10-12,2.2
My Little Pony Celebration,FAMILY,4.3,63192,17.0,Free,0.0,Everyone,Simulation;Pretend Play,2016-07-22,2.3
Dots & Co: A Puzzle Adventure,FAMILY,4.5,81001,85.0,Free,0.0,Everyone,Puzzle,2018-04-27,4.1
Dolphins Live Wallpaper,PERSONALIZATION,4.2,25807,5.5,Free,0.0,Everyone,Personalization,2017-10-29,4.1
Radiology CT Anatomy,MEDICAL,4.2,345,14.0,Free,0.0,Everyone,Medical,2018-01-20,4.0
Dairy Queen,FOOD_AND_DRINK,3.6,742,43.0,Free,0.0,Everyone,Food & Drink,2018-07-25,4.1
CI Stream,VIDEO_PLAYERS,4.04,0,14.0,Free,0.0,Everyone,Video Players & Editors,2018-07-12,4.4
Auto Background Changer,PHOTOGRAPHY,4.0,35188,6.2,Free,0.0,Everyone,Photography,2018-02-22,3.2
Educationboard Results BD,FAMILY,4.0,983,7.2,Free,0.0,Everyone,Education,2018-06-12,4.0
Axe Wallpaper,PERSONALIZATION,4.7,9,12.0,Free,0.0,Teen,Personalization,2017-02-03,4.0
Power Rangers Dino Charge,GAME,4.3,194969,30.0,Free,0.0,Everyone 10+,Action,2018-01-29,4.1
junainfo.dy.fi,TRAVEL_AND_LOCAL,4.07,8,1.9,Free,0.0,Everyone,Travel & Local,2015-10-21,4.0
DreamStream By EL AL,TRAVEL_AND_LOCAL,3.4,595,22.0,Free,0.0,Everyone,Travel & Local,2016-01-18,4.0
Telemundo Deportes - Live,SPORTS,4.5,36255,25.0,Free,0.0,Everyone,Sports,2018-08-01,4.1
Bg TV Online,FAMILY,2.3,50,2.8,Free,0.0,Everyone,Entertainment,2017-10-21,4.1
"Fiesta by Tango - Find, Meet and Make New Friends",SOCIAL,4.3,112223,34.0,Free,0.0,Mature 17+,Social,2018-07-05,5.0
17th Edition Cable Sizer,BOOKS_AND_REFERENCE,4.4,47,1.4,Paid,3.08,Everyone,Books & Reference,2016-05-27,2.2
DX Simulation for Double Dx Henshin Belt 2018,FAMILY,4.6,33,11.0,Free,0.0,Everyone,Simulation,2018-08-06,3.0
Text on Photo - Fonteee,ART_AND_DESIGN,4.4,13880,28.0,Free,0.0,Everyone,Art & Design,2017-10-27,4.1
"Chinese Chess 3D Online (Xiangqi, 象棋, co tuong)",GAME,3.5,23,37.0,Paid,0.99,Everyone,Board,2017-12-27,4.1
Despegar.com Hotels and Flights,TRAVEL_AND_LOCAL,4.4,150932,27.0,Free,0.0,Everyone,Travel & Local,2018-07-30,4.1
Sentin Information Map,MAPS_AND_NAVIGATION,4.1,2909,5.2,Free,0.0,Everyone,Maps & Navigation,2018-06-26,4.1
"The FN ""Baby"" pistol explained",BOOKS_AND_REFERENCE,4.34,1,8.8,Paid,5.99,Everyone,Books & Reference,2015-09-06,1.6
EF Academy,HEALTH_AND_FITNESS,5.0,4,15.0,Free,0.0,Everyone,Health & Fitness,2018-03-23,4.1
Space Shooter : Galaxy Attack,GAME,4.6,169661,40.0,Free,0.0,Everyone,Arcade,2018-08-01,4.1
Wallpapers Toyota FJ Cruiser,PERSONALIZATION,4.2,78,10.0,Free,0.0,Everyone,Personalization,2016-06-20,2.3
"m, cm, mm to yard, feet, inch converter tool",TOOLS,4.3,246,2.8,Free,0.0,Everyone,Tools,2018-02-06,4.0
Builder (by Engineer.ai),PRODUCTIVITY,3.6,8,3.2,Free,0.0,Everyone,Productivity,2017-11-04,4.1
Facebook Face to Face Events,BUSINESS,4.4,4518,26.0,Free,0.0,Everyone,Business,2018-03-01,4.1
Bo Aung Din,EVENTS,4.1,110,2.6,Free,0.0,Teen,Events,2018-06-05,3.0
Shoot Bubble - Fruit Splash,GAME,4.6,29445,29.0,Free,0.0,Everyone,Casual,2018-05-11,3.0
Free antivirus and VPN,TOOLS,4.3,27749,16.0,Free,0.0,Everyone,Tools,2018-07-19,3.0
Al-Quran Ahmad Saud Offline,FAMILY,4.7,7116,40.0,Free,0.0,Everyone,Education,2016-08-09,2.3
EO GSEA,BUSINESS,4.1,1,30.0,Free,0.0,Everyone,Business,2018-01-04,4.4
Mobile Number Tracker,TOOLS,3.9,19758,2.9,Free,0.0,Everyone,Tools,2018-01-14,4.0
BL Driver,MAPS_AND_NAVIGATION,3.9,230,12.0,Free,0.0,Everyone,Maps & Navigation,2018-07-13,4.1
Kicker U,LIFESTYLE,4.1,124,37.0,Paid,3.99,Everyone,Lifestyle,2018-06-13,3.0
CP Parquet,LIFESTYLE,4.09,2,1.2,Free,0.0,Everyone,Lifestyle,2016-05-11,4.0
FH CODE,TOOLS,4.04,13,3.6,Free,0.0,Everyone,Tools,2018-02-26,2.1
Top #5 Bσσkie in AU,SPORTS,4.22,0,10.0,Free,0.0,Everyone,Sports,2017-12-06,4.0
Keypad Lock Screen,TOOLS,4.2,428581,4.7,Free,0.0,Everyone,Tools,2018-07-17,4.0
Putzmeister Experts,TOOLS,4.6,21,8.9,Free,0.0,Everyone,Tools,2018-05-08,4.1
DM Storage (for twitter),SOCIAL,3.2,6,0.45,Free,0.0,Everyone,Social,2014-11-26,4.1
CV-Library Job Search,BUSINESS,4.4,6997,4.6,Free,0.0,Everyone,Business,2018-07-06,4.1
Don't Starve: Shipwrecked,GAME,4.1,1468,4.9,Paid,4.99,Teen,Adventure,2018-07-10,5.0
PRO MX MOTOCROSS 2,GAME,3.8,25275,21.0,Free,0.0,Everyone,Racing,2017-08-11,2.3
"Calendars (En, Bn, Ar)",PRODUCTIVITY,4.6,27,2.5,Free,0.0,Everyone,Productivity,2017-06-05,4.0
X Launcher Pro - IOS Style Theme & Control Center,ART_AND_DESIGN,4.8,1216,8.6,Paid,1.99,Everyone,Art & Design,2018-06-26,4.1
Pistolet FN 1906 expliqué,BOOKS_AND_REFERENCE,4.34,0,5.2,Paid,5.49,Everyone,Books & Reference,2014-08-17,1.6
AL Voice Recorder,PRODUCTIVITY,3.6,4832,2.4,Free,0.0,Everyone,Productivity,2016-11-22,3.0
Memes Button,COMICS,4.4,5968,5.7,Free,0.0,Everyone,Comics,2018-05-28,4.0
DG Cars,TRAVEL_AND_LOCAL,2.6,122,11.0,Free,0.0,Everyone,Travel & Local,2018-06-08,4.1
Google AdSense,PRODUCTIVITY,4.3,52677,2.9,Free,0.0,Everyone,Productivity,2017-12-13,4.0
Barca News - app for Barcelona FC Fans,SPORTS,4.5,207,4.5,Free,0.0,Everyone,Sports,2017-11-13,4.0
BN Pro ArialXL Legacy Text,LIBRARIES_AND_DEMO,4.1,142,0.43,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
Boyaa Poker (En) – Social Texas Hold’em,GAME,4.3,71468,51.0,Free,0.0,Teen,Card,2018-06-12,4.1
G-Download Manager,TOOLS,4.1,802,9.4,Free,0.0,Everyone,Tools,2018-05-24,4.1
Sic Bo (Tai Xiu) - Multiplayer Casino,GAME,4.2,152,16.0,Free,0.0,Teen,Casino,2018-07-08,4.1
BN Pro Play-b HD Text,LIBRARIES_AND_DEMO,4.4,34,0.41,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
CD CHOICE TUBE,FAMILY,5.0,10,5.8,Free,0.0,Everyone,Entertainment,2017-07-23,4.1
Methods of teeth whitening,BEAUTY,4.7,257,4.6,Free,0.0,Everyone,Beauty,2017-08-07,3.0
Pool Billiards Classic - bi a,SPORTS,3.9,5644,14.0,Free,0.0,Everyone,Sports,2017-11-01,3.0
Da Fit,SPORTS,3.5,1151,8.3,Free,0.0,Everyone,Sports,2018-07-23,4.4
PORTABLE SOCCER DX Lite,SPORTS,4.2,15068,2.5,Free,0.0,Everyone,Sports,2018-06-19,2.3
CURSUM B,GAME,4.24,30,26.0,Paid,0.99,Everyone,Racing,2017-06-20,2.3
Rande.cz,SOCIAL,3.2,398,2.2,Free,0.0,Mature 17+,Social,2014-12-03,2.3
Compas BP Store,SHOPPING,4.23,0,2.5,Free,0.0,Everyone,Shopping,2017-12-21,4.4
Explore British Columbia - BC Travel Guide,TRAVEL_AND_LOCAL,4.4,7,17.0,Free,0.0,Everyone,Travel & Local,2017-10-09,4.4
Left vs Right: Brain Training,FAMILY,4.5,75719,30.0,Free,0.0,Everyone,Educational,2017-11-24,3.0
Z PIVOT,COMMUNICATION,4.12,0,5.7,Paid,19.99,Everyone,Communication,2018-07-11,4.2
Hero Fighter X,GAME,4.5,24210,45.0,Free,0.0,Teen,Action,2015-11-13,2.2
4 Paws PH,MEDICAL,4.17,1,29.0,Free,0.0,Everyone,Medical,2018-07-25,3.0
Bootable Methods(USB-CD-DVD),BOOKS_AND_REFERENCE,3.4,37,3.4,Free,0.0,Everyone,Books & Reference,2018-05-31,4.0
EZ Launcher,PERSONALIZATION,4.2,18926,2.9,Free,0.0,Everyone,Personalization,2013-09-28,2.2
