App,Category,Rating,Reviews,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
CU of Colorado Mobile Banking,FINANCE,4.0,347,25.0,Free,0.0,Everyone,Finance,2018-02-06,4.1
BW Map mobile,TRAVEL_AND_LOCAL,3.6,57,32.0,Free,0.0,Everyone,Travel & Local,2018-05-31,4.0
EY EMEIA Diversity & Inclusion,BUSINESS,4.1,4,12.0,Free,0.0,Everyone,Business,2016-11-25,4.4
EP Gem Hunter,GAME,4.6,79,31.0,Free,0.0,Everyone 10+,Action,2016-01-17,2.3
"Migraine, Headache Diary HeadApp Pro",MEDICAL,4.6,156,22.0,Paid,3.49,Everyone,Medical,2018-03-14,4.4
CE AR LOG,LIFESTYLE,4.09,0,23.0,Free,0.0,Everyone,Lifestyle,2018-07-11,4.1
Agenda EF,FAMILY,3.4,79,33.0,Free,0.0,Everyone,Education,2015-05-27,3.0
Healthy Relationships Guide,DATING,3.97,0,8.2,Free,0.0,Everyone,Dating,2018-07-31,3.0
EP FCU,FINANCE,4.12,2,2.8,Free,0.0,Everyone,Finance,2018-03-22,4.1
BC's Pizza,LIFESTYLE,4.7,113,20.0,Free,0.0,Everyone,Lifestyle,2016-09-30,4.0
BF Movies Fun,FAMILY,3.8,63,3.7,Free,0.0,Teen,Entertainment,2018-04-07,2.3
Art Pixel Coloring. Color by Number.,FAMILY,4.5,992,49.0,Free,0.0,Teen,Entertainment,2018-08-02,4.2
DreamTrips,TRAVEL_AND_LOCAL,4.7,9971,22.0,Free,0.0,Teen,Travel & Local,2018-08-06,5.0
Pregnant Emergency Surgery,FAMILY,3.8,127229,34.0,Free,0.0,Everyone,Casual,2017-09-07,4.0
cx advance call blocker,PERSONALIZATION,5.0,3,3.4,Free,0.0,Everyone,Personalization,2018-04-09,4.0
Block Gun 3D: Ghost Ops,GAME,3.9,142693,21.0,Free,0.0,Teen,Action,2018-06-07,2.3
"Pu - Cute giant panda bear, baby pet care game",FAMILY,4.5,22167,88.0,Free,0.0,Everyone,Educational,2018-06-12,4.1
Blood Pressure(BP) Report Lite,MEDICAL,4.0,91,0.33,Free,0.0,Everyone,Medical,2012-02-08,2.1
Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,185382,99.0,Free,0.0,Everyone,Action,2018-07-30,4.4
DS get,TOOLS,3.4,71852,22.0,Free,0.0,Everyone,Tools,2018-05-23,4.1
Quotes,LIBRARIES_AND_DEMO,4.4,58,15.0,Free,0.0,Everyone,Libraries & Demo,2018-07-06,3.0
AQ Coach,SPORTS,4.22,0,28.0,Free,0.0,Everyone,Sports,2018-05-25,4.4
Looper!,GAME,4.6,48256,62.0,Free,0.0,Everyone,Puzzle,2018-07-20,4.1
Socle Commun BO du 23-04-2015,LIBRARIES_AND_DEMO,4.18,4,4.7,Paid,0.99,Everyone,Libraries & Demo,2016-08-08,4.1
A. O. Smith,TOOLS,4.2,32,33.0,Free,0.0,Everyone,Tools,2018-05-21,4.0
CDL Practice Test 2018 Edition,AUTO_AND_VEHICLES,4.9,7774,17.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-03,4.2
PUBG MOBILE,GAME,4.4,3716278,36.0,Free,0.0,Teen,Action,2018-07-24,4.3
Be the Manager 2016 (football),SPORTS,4.2,4330,6.1,Free,0.0,Everyone,Sports,2017-10-19,4.0
Jewels Crush- Match 3 Puzzle,FAMILY,4.4,14774,19.0,Free,0.0,Everyone,Casual;Brain Games,2018-07-23,3.0
Inbox.eu,COMMUNICATION,3.7,98,9.7,Free,0.0,Everyone,Communication,2018-07-11,4.3
Fitbit Coach,HEALTH_AND_FITNESS,4.6,28951,60.0,Free,0.0,Everyone,Health & Fitness,2018-07-16,4.4
Job'Of - Emploi au Cameroun,BUSINESS,4.1,294,9.8,Free,0.0,Everyone,Business,2018-07-05,4.0
CS Interview FAQs,FAMILY,4.3,99,1.1,Free,0.0,Everyone,Education,2013-02-11,2.2
ASRA Coags,MEDICAL,4.4,15,5.8,Paid,3.99,Everyone,Medical,2018-08-01,4.1
DT Freight,PRODUCTIVITY,4.18,0,54.0,Free,0.0,Everyone,Productivity,2017-11-29,3.0
MedStar eVisit,MEDICAL,4.5,20,40.0,Free,0.0,Everyone,Medical,2018-04-10,3.0
Parallel Space - Multiple accounts & Two face,PERSONALIZATION,4.6,3062845,7.4,Free,0.0,Everyone,Personalization,2018-08-03,3.0
Ek Kahani Aisi Bhi Season 3 - The Horror Story,FAMILY,3.0,1,5.8,Free,0.0,Teen,Entertainment,2018-07-21,5.0
Familial Hypercholesterolaemia,MEDICAL,4.17,0,34.0,Free,0.0,Everyone,Medical,2018-07-05,4.1
Zap-Map: EV charging points UK,MAPS_AND_NAVIGATION,3.8,181,9.8,Free,0.0,Everyone,Maps & Navigation,2018-07-06,4.1
English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,4.7,2544,18.0,Free,0.0,Everyone,Education,2017-12-29,4.0
EUROBANK CY,FINANCE,4.12,30,15.0,Free,0.0,Everyone,Finance,2018-06-12,4.3
my4D,EVENTS,4.6,573,8.7,Free,0.0,Everyone,Events,2018-07-12,4.2
DW - Breaking World News,NEWS_AND_MAGAZINES,4.4,17671,17.0,Free,0.0,Everyone 10+,News & Magazines,2018-08-06,4.2
Artificial intelligence,FAMILY,4.18,3,1.8,Free,0.0,Everyone,Entertainment,2018-03-05,4.1
Autoroute.EU,BUSINESS,4.1,10,2.7,Free,0.0,Everyone,Business,2016-07-19,3.0
House party - live chat,DATING,1.0,1,9.2,Free,0.0,Mature 17+,Dating,2018-07-31,3.0
GT-R R35 Drift Simulator,FAMILY,4.4,1852,62.0,Free,0.0,Everyone,Simulation,2017-10-31,2.3
JOANN - Crafts & Coupons,LIFESTYLE,4.6,34802,12.0,Free,0.0,Everyone,Lifestyle,2018-06-22,4.3
APE Weather ( Live Forecast),WEATHER,4.3,20008,9.1,Free,0.0,Everyone,Weather,2018-07-03,5.0
Bank FD Interest Calculator,FINANCE,4.5,166,3.5,Free,0.0,Everyone,Finance,2018-01-07,3.0
ATI Cargoes and Transportation,BUSINESS,4.7,4162,7.5,Free,0.0,Everyone,Business,2018-07-24,3.0
Ninja Turtles: Legends,FAMILY,4.3,344283,95.0,Free,0.0,Teen,Role Playing,2017-12-18,4.1
Soy Luna - Top Music And Lyrics,DATING,3.97,1,5.0,Free,0.0,Teen,Dating,2018-07-24,3.0
Fruit Cube Blast,FAMILY,4.6,9199,80.0,Free,0.0,Everyone,Puzzle;Brain Games,2018-08-03,4.1
Wallpapers FN F2000,PERSONALIZATION,4.33,0,11.0,Free,0.0,Teen,Personalization,2018-04-16,4.1
CF.lumen,TOOLS,4.4,4901,1.9,Free,0.0,Everyone,Tools,2017-02-09,5.0
Pistolet FN GP35 expliqué,BOOKS_AND_REFERENCE,4.34,2,7.9,Paid,5.99,Everyone,Books & Reference,2014-08-19,1.6
Sexy Hot Detector Prank,FAMILY,3.9,17067,2.7,Free,0.0,Everyone,Casual,2018-02-13,4.1
Free Coupons for Burger King,LIFESTYLE,2.8,17,3.1,Free,0.0,Everyone,Lifestyle,2018-07-29,4.4
Runtastic Mountain Bike GPS Tracker,HEALTH_AND_FITNESS,4.5,50679,38.0,Free,0.0,Everyone,Health & Fitness,2018-08-01,4.4
CX-60,FAMILY,3.1,19,94.0,Free,0.0,Everyone,Casual,2017-05-09,2.3
Shiver: Moonlit Grove CE,FAMILY,4.1,3433,23.0,Free,0.0,Everyone 10+,Casual,2016-03-14,2.3
Oración CX,LIFESTYLE,5.0,103,3.8,Free,0.0,Everyone,Lifestyle,2017-09-12,4.1
4K Ultra Camera,PHOTOGRAPHY,4.2,382,2.9,Free,0.0,Everyone,Photography,2018-07-30,2.2
reality.cz,HOUSE_AND_HOME,4.1,1372,5.4,Free,0.0,Everyone,House & Home,2018-02-15,4.1
DT,LIFESTYLE,4.09,0,8.9,Free,0.0,Everyone,Lifestyle,2018-07-24,4.1
Goody.ba,FAMILY,4.7,303,42.0,Free,0.0,Everyone,Entertainment,2018-07-22,4.1
Survival: Prison Escape,GAME,4.0,127810,33.0,Free,0.0,Mature 17+,Action,2018-08-01,4.4
Groovebook Photo Books & Gifts,PHOTOGRAPHY,4.0,21159,36.0,Free,0.0,Everyone,Photography,2018-01-31,3.0
Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4.5,2923,25.0,Paid,24.99,Everyone,Medical,2018-05-25,5.0
Guns of Boom - Online Shooter,GAME,4.6,1226514,99.0,Free,0.0,Teen,Action,2018-07-20,4.1
Naidunia: MP News & CG News,NEWS_AND_MAGAZINES,4.3,2746,8.7,Free,0.0,Everyone,News & Magazines,2018-04-09,4.1
F-Stop Gallery,PHOTOGRAPHY,4.2,12726,15.0,Free,0.0,Everyone,Photography,2018-07-21,4.1
Bacteria Vaginosis,HEALTH_AND_FITNESS,4.0,4015,7.7,Free,0.0,Mature 17+,Health & Fitness,2017-04-27,3.0
C Programs Handbook,BOOKS_AND_REFERENCE,4.0,459,3.1,Free,0.0,Everyone,Books & Reference,2017-11-16,4.0
SCI-FI UI,FAMILY,4.7,15,3.9,Paid,1.99,Everyone,Entertainment,2018-04-16,1.6
Online Soccer Manager (OSM),SPORTS,4.5,1312936,21.0,Free,0.0,Everyone,Sports,2018-07-31,4.4
Hello Kitty Lunchbox,FAMILY,4.2,51838,15.0,Free,0.0,Everyone,Casual;Creativity,2017-11-21,4.1
El Pollo Loco - Loco Rewards,FOOD_AND_DRINK,4.0,848,25.0,Free,0.0,Everyone,Food & Drink,2018-02-23,4.1
Cardi B HD Wallpapers Lock Screen,PERSONALIZATION,4.5,2,10.0,Free,0.0,Mature 17+,Personalization,2018-06-10,3.0
Binaural Beats Meditation,LIBRARIES_AND_DEMO,4.3,411,95.0,Free,0.0,Everyone,Libraries & Demo,2018-06-08,3.0
DB Customer Connect,BUSINESS,4.2,100,6.3,Free,0.0,Everyone,Business,2018-07-21,4.1
CABLE SIZE CALCULATOR BS 7671,TOOLS,3.9,333,1.1,Free,0.0,Everyone,Tools,2016-02-03,2.3
Dead Target Zombie Shooting US Sniper Killer Squad,GAME,4.3,240,65.0,Free,0.0,Teen,Action,2017-10-03,4.0
BP and Sugar Test Prank,LIFESTYLE,4.0,7808,5.0,Free,0.0,Everyone,Lifestyle,2015-11-05,2.2
Real DJ Simulator,FAMILY,4.0,68664,55.0,Free,0.0,Everyone,Simulation,2018-04-20,4.1
Public Service CU Mobile,FINANCE,2.0,314,35.0,Free,0.0,Everyone,Finance,2017-03-14,4.2
Météo Algérie DZ,WEATHER,4.1,1238,4.7,Free,0.0,Everyone,Weather,2014-12-17,2.3
Bullshite!,GAME,2.8,48,13.0,Free,0.0,Teen,Card,2016-04-10,4.1
X-Wing Squadron Builder,FAMILY,4.6,5898,50.0,Free,0.0,Everyone,Entertainment,2017-08-01,1.6
CL Mobile Pro - Classifieds for Craigslist,SHOPPING,4.1,1288,18.0,Free,0.0,Mature 17+,Shopping,2018-07-09,4.1
Mu Elite BR,BUSINESS,4.1,30,93.0,Free,0.0,Everyone 10+,Business,2018-07-16,2.3
QUI EST CE ?,FAMILY,4.18,7,5.4,Free,0.0,Everyone,Puzzle,2015-10-11,2.2
Bubble Bird Rescue,FAMILY,4.2,70753,14.0,Free,0.0,Everyone,Puzzle,2018-08-07,3.0
BJ Bridge Pro 2018,GAME,4.4,17,4.8,Paid,4.49,Everyone,Card,2018-05-21,4.0
Bet Master Pro Soccer Predictions,SPORTS,4.4,328,11.0,Free,0.0,Everyone,Sports,2018-07-31,4.4
Photo Editor & Candy Camera & Grid & ScrapBook,ART_AND_DESIGN,4.1,159,19.0,Free,0.0,Everyone,Art & Design,2018-01-07,3.0
"Shutterfly: Free Prints, Photo Books, Cards, Gifts",PHOTOGRAPHY,4.6,98717,59.0,Free,0.0,Everyone,Photography,2018-08-01,5.0
BAR-B-Q Recipes,FOOD_AND_DRINK,4.17,0,3.6,Free,0.0,Everyone,Food & Drink,2018-01-30,4.0
Sports DV,LIFESTYLE,2.1,86,29.0,Free,0.0,Everyone,Lifestyle,2018-07-17,4.3
GolfLogix GPS + Putt Breaks,SPORTS,4.0,11085,61.0,Free,0.0,Everyone,Sports,2018-06-21,3.0
Free Blood Pressure,MEDICAL,4.17,7,5.7,Free,0.0,Everyone,Medical,2016-10-13,3.0
Dash Quest Heroes,GAME,4.3,8432,59.0,Free,0.0,Everyone 10+,Adventure,2018-07-16,4.1
Chime - Mobile Banking,FINANCE,4.3,5928,22.0,Free,0.0,Everyone,Finance,2018-07-22,5.0
Complete Spanish Movies,ENTERTAINMENT,4.0,11656,4.5,Free,0.0,Everyone,Entertainment,2018-01-20,3.0
Service CU Mobile Banking,FINANCE,4.7,6208,14.0,Free,0.0,Everyone,Finance,2018-06-12,5.0
CI Screwed - Icon Pack,PERSONALIZATION,4.7,19,6.4,Free,0.0,Everyone,Personalization,2016-06-30,3.0
Subway Simulator 3D,FAMILY,4.0,25489,62.0,Free,0.0,Everyone,Simulation,2018-08-06,4.1
NetApp CE,BUSINESS,4.1,0,21.0,Free,0.0,Everyone,Business,2018-02-27,5.0
Tennis Livescore Widget,SPORTS,4.1,361,2.2,Free,0.0,Everyone,Sports,2016-10-13,2.3
30WPM Amateur ham radio Koch CW Morse code trainer,FAMILY,5.0,1,3.7,Paid,1.49,Everyone,Education,2018-05-18,2.1
"Hide Something - Photo, Video",SOCIAL,4.6,225103,5.3,Free,0.0,Everyone,Social,2018-06-13,4.1
HumorCast - Authentic Weather,WEATHER,4.4,6495,40.0,Free,0.0,Teen,Weather,2018-07-12,4.4
Be the Expert in Phlebotomy - Professional Nursing,MEDICAL,4.17,0,5.0,Paid,0.99,Everyone,Medical,2018-07-24,3.0
"Yahoo! transit guide free timetable, operation information, transfer search",MAPS_AND_NAVIGATION,4.4,104800,22.0,Free,0.0,Everyone,Maps & Navigation,2018-07-26,4.0
Ovia Pregnancy Tracker & Baby Countdown Calendar,MEDICAL,4.8,102858,9.8,Free,0.0,Everyone,Medical,2018-08-03,4.3
Texas Hold'em Poker,GAME,3.6,12846,14.0,Free,0.0,Teen,Casino,2017-12-29,4.1
Adguard Content Blocker,TOOLS,4.1,14491,4.3,Free,0.0,Everyone,Tools,2018-02-26,3.8298220146427666
Chef - Recipes & Cooking,FOOD_AND_DRINK,4.1,32405,12.0,Free,0.0,Everyone,Food & Drink,2018-07-03,4.1
CD Carpe Diem App,FAMILY,4.18,17,27.0,Free,0.0,Everyone,Education,2018-07-18,4.1
BA4You,BUSINESS,2.1,87,26.0,Free,0.0,Everyone,Business,2018-04-26,4.0
Redfin Real Estate,HOUSE_AND_HOME,4.6,36857,19.0,Free,0.0,Everyone,House & Home,2018-07-25,5.0
Shop 'n Save,SHOPPING,3.4,620,40.0,Free,0.0,Everyone,Shopping,2018-03-13,4.1
EO RAIPUR,SOCIAL,4.25,1,4.2,Free,0.0,Teen,Social,2017-06-21,3.0
HD Wallpapers Volvo FH Trucks,PERSONALIZATION,4.33,4,17.0,Free,0.0,Teen,Personalization,2016-06-21,2.3
Coupons for Burger King,FOOD_AND_DRINK,4.5,41,4.0,Free,0.0,Teen,Food & Drink,2018-07-17,5.0
Draw Something Classic,GAME,4.2,1092106,43.0,Free,0.0,Everyone,Word,2018-07-28,4.4
R Programming Language (Paperset 2) MCQ Quiz,FAMILY,4.18,0,3.4,Free,0.0,Everyone,Education,2018-03-19,3.0
Apartment Decorating Ideas,HOUSE_AND_HOME,3.9,1478,5.7,Free,0.0,Everyone,House & Home,2015-03-13,3.0
Family Locator - GPS Tracker,LIFESTYLE,4.4,726074,45.0,Free,0.0,Everyone,Lifestyle,2018-08-02,4.4
Thistletown CI,PRODUCTIVITY,1.0,1,6.6,Free,0.0,Everyone,Productivity,2018-03-15,4.1
JW Caleb y Sofia,FAMILY,4.6,5227,1.9,Free,0.0,Everyone,Education,2015-11-20,3.0
"Barca News - FC Barcelona, World Foot & Transfers",SPORTS,4.8,160,6.4,Free,0.0,Everyone,Sports,2018-08-04,4.1
EB-TV,SPORTS,4.22,6,30.0,Free,0.0,Everyone,Sports,2018-05-25,4.4
GO SMS PRO EMOJI PLUGIN,PERSONALIZATION,3.5,84779,8.5,Free,0.0,Everyone,Personalization,2018-06-04,4.0
i am EB,PHOTOGRAPHY,5.0,1,5.4,Free,0.0,Teen,Photography,2017-02-01,4.1
Z Day: Hearts of Heroes,FAMILY,3.9,5894,67.0,Free,0.0,Everyone 10+,Strategy,2018-07-11,3.0
Pistolet CZ-70 CZ-50 expliqué,BOOKS_AND_REFERENCE,4.34,0,17.0,Paid,5.99,Everyone,Books & Reference,2016-11-01,1.6
Lettre de motivation et CV,FAMILY,4.3,979,9.9,Free,0.0,Everyone,Education,2018-07-30,4.0
BS CS IT & SE,FAMILY,4.6,9,6.9,Free,0.0,Everyone,Education,2018-05-16,4.1
EF App,BUSINESS,5.0,8,20.0,Free,0.0,Everyone,Business,2017-01-23,4.4
Avokiddo Emotions,FAMILY,4.6,73,12.0,Paid,2.99,Everyone,Education;Pretend Play,2018-05-21,3.0
cPro Marketplace: Buy. Sell. Rent. Date. Jobs.,SHOPPING,4.4,385764,8.4,Free,0.0,Mature 17+,Shopping,2018-08-05,4.1
ChatBolo - AI Chatbot Online,FAMILY,3.3,1407,1.4,Free,0.0,Everyone,Entertainment,2015-09-25,2.2
Chat Kids - Chat Room For Kids,DATING,4.7,6,4.9,Free,0.0,Mature 17+,Dating,2018-07-24,3.0
Car Driving Simulator Citroen,FAMILY,3.8,174,44.0,Free,0.0,Everyone,Simulation,2017-07-18,2.3
Numbers Into Words,PRODUCTIVITY,4.4,457,0.55,Free,0.0,Everyone,Productivity,2014-05-06,2.1
Next Island: Dino Village,FAMILY,3.9,29,37.0,Free,0.0,Everyone 10+,Casual,2018-05-04,5.0
El Chavo,FAMILY,4.0,751,49.0,Paid,0.99,Everyone,Casual,2014-11-04,2.3
Wall Decorating Ideas,HOUSE_AND_HOME,3.9,6631,5.5,Free,0.0,Everyone,House & Home,2015-03-11,3.0
Kinot Tisha'a Be'av - Ashkenaz,LIFESTYLE,4.5,82,8.7,Free,0.0,Everyone,Lifestyle,2015-07-26,2.3
Beauty Makeup – Photo Makeover,PHOTOGRAPHY,4.3,21730,19.0,Free,0.0,Everyone,Photography,2018-05-23,4.0
Black Commando | Special Ops | FPS Shooting,GAME,4.1,1167,72.0,Free,0.0,Teen,Action,2018-05-03,4.1
CJ VLC HD Remote (+ Stream),VIDEO_PLAYERS,4.2,4074,1.3,Free,0.0,Everyone,Video Players & Editors,2013-11-13,2.1
EB Scanner,PRODUCTIVITY,5.0,9,25.0,Free,0.0,Everyone,Productivity,2018-02-11,3.0
CR Magazine,BUSINESS,1.0,1,7.8,Free,0.0,Everyone,Business,2014-07-23,2.3
FindLoving,DATING,3.8,24,19.0,Free,0.0,Mature 17+,Dating,2018-08-02,4.0
LightMeter Free,PHOTOGRAPHY,4.1,5485,13.0,Free,0.0,Everyone,Photography,2016-04-28,3.2
EC Reps,BUSINESS,4.0,1,5.4,Free,0.0,Everyone,Business,2017-03-15,4.0
Kingdoms at War: Hardcore PVP,FAMILY,4.3,34898,92.0,Free,0.0,Teen,Strategy,2018-06-28,3.0
Bar-B-Q Rib House,FOOD_AND_DRINK,5.0,2,33.0,Free,0.0,Everyone,Food & Drink,2018-03-08,2.3
Ag PhD Soybean Diseases,BOOKS_AND_REFERENCE,4.34,0,5.9,Free,0.0,Everyone,Books & Reference,2017-05-08,3.0
Cheating Tom 3 - Genius School,GAME,4.3,90415,84.0,Free,0.0,Everyone,Arcade,2018-07-24,4.1
GollerCepte Live Score,SPORTS,4.2,9992,31.0,Free,0.0,Everyone,Sports,2018-05-23,4.1
English Conversation Courses,FAMILY,4.6,22165,6.8,Free,0.0,Everyone,Education,2018-06-28,4.0
Instant DP Downloader for Instagram,SOCIAL,4.7,38,4.1,Free,0.0,Everyone,Social,2018-08-04,4.2
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172508,76.0,Free,0.0,Everyone,Education;Education,2018-06-27,5.0
2048(AI),FAMILY,4.3,20,3.5,Free,0.0,Everyone,Casual,2015-06-03,2.3
Zenith Bank Mobile App,FINANCE,4.3,7215,18.0,Free,0.0,Everyone,Finance,2018-07-23,4.0
CL Keyboard - Myanmar Keyboard (No Ads),TOOLS,5.0,24,3.2,Free,0.0,Everyone,Tools,2018-06-13,4.3
Portes du Soleil,SPORTS,3.1,500,39.0,Free,0.0,Everyone,Sports,2018-02-16,4.1
Full Screen Caller ID,COMMUNICATION,4.2,104990,10.0,Free,0.0,Everyone,Communication,2018-05-15,3.0
Escape the Prison Room,FAMILY,3.5,113183,36.0,Free,0.0,Everyone,Puzzle,2017-12-15,4.1
How To Color Disney Princess - Coloring Pages,ART_AND_DESIGN,4.0,591,9.4,Free,0.0,Everyone,Art & Design,2018-03-31,4.0
Local Services ads by Google,BUSINESS,4.1,7,12.0,Free,0.0,Everyone,Business,2018-07-17,4.0
Monument Valley 2,GAME,4.6,9394,33.0,Paid,4.99,Everyone,Puzzle,2017-11-30,4.4
Offroad Pickup Truck F,FAMILY,4.3,4551,79.0,Free,0.0,Everyone,Simulation,2017-12-26,2.3
BLOOD & GLORY: IMMORTALS,GAME,4.3,101762,11.0,Free,0.0,Teen,Action,2015-06-11,3.0
Anger of stick 5 : zombie,GAME,4.5,549039,23.0,Free,0.0,Teen,Action,2018-08-03,2.3
Fruit Boom,FAMILY,4.4,17753,16.0,Free,0.0,Everyone,Casual;Brain Games,2018-05-25,3.0
Microsoft Edge,COMMUNICATION,4.3,27187,66.0,Free,0.0,Everyone,Communication,2018-07-28,4.4
FG Autumn Photo Puzzle,FAMILY,4.18,0,4.6,Free,0.0,Everyone,Puzzle,2017-08-23,4.0
BNCR Token Celular,FINANCE,3.7,913,0.07,Free,0.0,Everyone,Finance,2012-07-20,1.5
DHgate-Shop Wholesale Prices,SHOPPING,4.5,104068,37.0,Free,0.0,Teen,Shopping,2018-08-01,4.1
BC MVA Fines,BOOKS_AND_REFERENCE,5.0,5,7.2,Paid,1.75,Everyone,Books & Reference,2015-10-08,4.1
Golden Launcher,PERSONALIZATION,4.4,32794,12.0,Free,0.0,Everyone,Personalization,2018-07-31,4.2
BF 4 Guns,FAMILY,4.0,1542,13.0,Free,0.0,Everyone,Entertainment,2015-06-09,3.0
AF Link,NEWS_AND_MAGAZINES,4.7,210,18.0,Free,0.0,Everyone,News & Magazines,2018-05-31,4.4
A.J. Green Wallpapers 4 Fans,LIFESTYLE,4.09,0,4.3,Free,0.0,Everyone,Lifestyle,2018-05-26,4.0
eu sou franky,BUSINESS,3.7,195,4.0,Free,0.0,Everyone,Business,2016-11-21,4.0
Themes DAF CF 85,PERSONALIZATION,4.33,3,14.0,Free,0.0,Teen,Personalization,2016-05-13,2.3
FG Radio - Radios de France,FAMILY,4.18,0,6.5,Free,0.0,Everyone,Entertainment,2018-06-10,4.2
FK Jelgava,SPORTS,4.22,0,26.0,Free,0.0,Everyone,Sports,2018-02-22,4.1
TV.AE,FAMILY,3.9,109,7.5,Free,0.0,Everyone,Entertainment,2017-09-21,4.4
Get SMART ER/LA Opioids,MEDICAL,4.17,0,8.9,Free,0.0,Everyone,Medical,2018-04-26,3.0
På sporet ABC (BM),FAMILY,4.18,2,28.0,Free,0.0,Everyone,Educational,2016-12-21,4.0
CI Staff App,LIFESTYLE,4.09,0,10.0,Free,0.0,Everyone,Lifestyle,2017-10-04,4.1
Farm Fruit Pop: Party Time,GAME,4.4,9305,14.0,Free,0.0,Everyone,Casual,2018-08-02,3.0
Keyboard Theme Gate Flat BW,PERSONALIZATION,4.5,75,2.6,Free,0.0,Mature 17+,Personalization,2016-05-26,3.0
Rádio DF FM,FAMILY,4.18,24,1.5,Free,0.0,Everyone,Entertainment,2017-08-03,2.3
Axe Champ Hit,GAME,4.24,1,15.0,Free,0.0,Everyone,Arcade,2018-05-25,4.1
All Email Providers,COMMUNICATION,4.1,20901,7.3,Free,0.0,Everyone,Communication,2018-04-03,4.1
FieldBi FR Offline,BUSINESS,4.1,2,6.8,Free,0.0,Everyone,Business,2018-08-06,4.1
Solitaire!,GAME,4.7,403911,23.0,Free,0.0,Everyone,Card,2018-06-24,4.1
DTPay,SHOPPING,4.5,18,0.97,Free,0.0,Everyone,Shopping,2018-07-11,4.0
Meetup,SOCIAL,4.2,79130,23.0,Free,0.0,Teen,Social,2018-08-02,4.4
To-U - free EV public charging,TRAVEL_AND_LOCAL,4.4,75,19.0,Free,0.0,Everyone,Travel & Local,2018-05-23,4.1
RULES OF SURVIVAL,GAME,4.2,1343866,56.0,Free,0.0,Teen,Action,2018-08-01,4.0
CI Crew,FAMILY,4.18,1,30.0,Free,0.0,Everyone,Entertainment,2018-03-08,2.3
DINO HUNTER: DEADLY SHORES,GAME,4.4,1381820,54.0,Free,0.0,Teen,Action,2017-03-14,3.0
One Night at Golden Freddy's,GAME,3.3,2717,4.0,Free,0.0,Teen,Action,2017-12-07,2.3
BP World Energy,BUSINESS,3.4,25,16.0,Free,0.0,Everyone,Business,2018-07-27,4.1
Pain Tracker & Diary,MEDICAL,4.3,3,4.6,Paid,2.99,Everyone,Medical,2018-01-02,4.1
E.U. Trademark Search Tool,BUSINESS,4.1,0,3.1,Free,0.0,Everyone,Business,2018-03-29,3.0
following,DATING,3.97,1,21.0,Free,0.0,Mature 17+,Dating,2018-07-24,4.2
FX LITE BO,FINANCE,3.6,73,14.0,Free,0.0,Everyone,Finance,2016-10-18,4.1
Love Fonts for FlipFont,PERSONALIZATION,3.9,28694,2.9,Free,0.0,Everyone,Personalization,2018-01-14,3.0
Safe365 – Cell Phone GPS Locator For Your Family,PARENTING,4.4,11501,11.0,Free,0.0,Everyone,Parenting,2018-07-30,3.0
Hafizi Quran 15 lines per page,BOOKS_AND_REFERENCE,4.7,55011,68.0,Free,0.0,Everyone,Books & Reference,2017-11-02,4.1
ES Chromecast plugin,LIBRARIES_AND_DEMO,4.2,23859,0.84,Free,0.0,Everyone,Libraries & Demo,2014-10-29,4.0
EP Church Annapolis,LIFESTYLE,5.0,2,8.8,Free,0.0,Everyone,Lifestyle,2017-01-14,4.1
C B Patel Health Club,HEALTH_AND_FITNESS,5.0,5,14.0,Free,0.0,Everyone,Health & Fitness,2018-07-02,4.4
Stick War: Legacy,GAME,4.6,811040,77.0,Free,0.0,Teen,Strategy,2018-05-10,4.4
WhatsCall Free Global Phone Call App & Cheap Calls,COMMUNICATION,4.6,1130966,27.0,Free,0.0,Everyone,Communication,2018-06-06,4.0
"Clean My House – Chore To Do List, Task Scheduler",PRODUCTIVITY,4.1,661,3.4,Free,0.0,Everyone,Productivity,2018-06-21,4.1
Cooking Fever,GAME,4.5,3198176,82.0,Free,0.0,Everyone,Arcade,2018-07-12,3.0
Room planner: Interior & Floorplan Design for IKEA,HOUSE_AND_HOME,4.0,4281,27.0,Free,0.0,Everyone,House & Home,2018-08-05,3.0
DM AirDisk NAS,TOOLS,4.04,0,35.0,Free,0.0,Everyone,Tools,2018-07-31,3.0
Urban Outfitters,SHOPPING,4.2,4158,23.0,Free,0.0,Teen,Shopping,2018-07-02,3.0
Pistachio Launcher for Android P 9.0,PERSONALIZATION,4.33,0,2.3,Paid,1.49,Everyone,Personalization,2018-07-11,4.1
DN,NEWS_AND_MAGAZINES,3.3,78,17.0,Free,0.0,Everyone,News & Magazines,2018-07-02,5.0
Qu'est ce qui est jaune et qui attend ?,FAMILY,4.18,10,3.0,Free,0.0,Everyone,Entertainment,2017-07-13,4.4
Multi Surgery Hospital Pro: Virtual Doctor ER Game,FAMILY,4.2,23,33.0,Free,0.0,Teen,Casual,2018-04-03,4.1
